iso3,year_month,protest_this_month,strike_this_month,protest_next_month,strike_next_month,n_protest_events,n_strike_events,n_protest_days,n_strike_days,n_articles,gdelt_n_raw,coverage_flag
GHA,2018-02,0,1,1,1,0,2,0,1,2,4,low
GHA,2018-03,1,1,1,1,17,10,7,5,59,23,low
GHA,2018-04,1,1,1,1,2,2,1,1,4,8,low
GHA,2018-05,1,1,1,0,4,2,2,1,14,13,low
GHA,2018-06,1,0,1,0,8,0,4,0,12,16,low
GHA,2018-07,1,0,1,1,2,0,1,0,2,8,low
GHA,2018-08,1,1,1,0,8,2,4,1,14,7,low
GHA,2018-09,1,0,1,0,4,0,2,0,5,19,low
GHA,2018-10,1,0,1,0,2,0,1,0,2,8,low
GHA,2018-11,1,0,1,0,5,0,3,0,8,8,low
GHA,2018-12,1,0,0,0,4,0,3,0,6,3,low
GHA,2019-01,0,0,1,0,0,0,0,0,0,3,low
GHA,2019-02,1,0,1,1,6,0,3,0,10,9,low
GHA,2019-03,1,1,1,1,2,1,1,1,3,8,low
GHA,2019-04,1,1,1,1,6,4,3,2,10,14,low
GHA,2019-05,1,1,1,0,2,6,1,3,12,16,low
GHA,2019-06,1,0,1,1,4,0,2,0,4,8,low
GHA,2019-07,1,1,1,0,7,2,3,1,13,14,low
GHA,2019-08,1,0,1,1,4,0,2,0,4,5,low
GHA,2019-09,1,1,1,1,6,11,2,6,62,13,low
GHA,2019-10,1,1,1,1,14,10,5,5,43,33,medium
GHA,2019-11,1,1,0,1,4,2,2,1,12,12,low
GHA,2019-12,0,1,1,1,0,1,0,1,1,6,low
GHA,2020-01,1,1,1,0,12,12,6,7,58,20,low
GHA,2020-02,1,0,0,1,4,0,2,0,4,9,low
GHA,2020-03,0,1,0,0,0,2,0,1,2,4,low
GHA,2020-04,0,0,0,0,0,0,0,0,0,6,low
GHA,2020-05,0,0,1,0,0,0,0,0,0,4,low
GHA,2020-06,1,0,0,0,2,0,1,0,4,8,low
GHA,2020-07,0,0,0,1,0,0,0,0,0,3,low
GHA,2020-08,0,1,0,1,0,2,0,1,2,2,low
GHA,2020-09,0,1,1,1,0,6,0,3,14,11,low
GHA,2020-10,1,1,0,0,12,6,6,3,50,18,low
GHA,2020-11,0,0,0,0,0,0,0,0,0,1,low
GIB,2020-04,0,0,0,0,0,0,0,0,0,1,low
GIB,2020-05,0,0,1,0,0,0,0,0,0,1,low
GIB,2020-07,1,0,0,0,4,0,2,0,4,2,low
GIN,2018-03,0,0,0,0,0,0,0,0,0,3,low
GIN,2018-04,0,0,0,0,0,0,0,0,0,1,low
GIN,2018-05,0,0,0,0,0,0,0,0,0,2,low
GIN,2018-08,0,0,0,0,0,0,0,0,0,2,low
GIN,2018-09,0,0,1,0,0,0,0,0,0,1,low
GIN,2018-10,1,0,0,0,1,0,1,0,2,3,low
GIN,2018-12,0,0,0,0,0,0,0,0,0,1,low
GIN,2019-03,0,0,0,0,0,0,0,0,0,1,low
GIN,2019-05,0,0,1,0,0,0,0,0,0,1,low
GIN,2019-10,1,0,1,0,8,0,4,0,22,9,low
GIN,2019-11,1,0,1,0,4,0,2,0,4,8,low
GIN,2019-12,1,0,1,0,2,0,1,0,2,2,low
GIN,2020-01,1,0,1,0,13,0,8,0,61,17,low
GIN,2020-02,1,0,0,0,4,0,2,0,4,3,low
GIN,2020-03,0,0,0,0,0,0,0,0,0,3,low
GIN,2020-04,0,0,1,0,0,0,0,0,0,1,low
GIN,2020-05,1,0,0,0,2,0,1,0,6,3,low
GIN,2020-06,0,0,1,0,0,0,0,0,0,1,low
GIN,2020-07,1,0,0,0,2,0,1,0,2,1,low
GIN,2020-09,0,0,0,0,0,0,0,0,0,5,low
GIN,2020-10,0,0,0,0,0,0,0,0,0,6,low
GIN,2020-11,0,0,0,0,0,0,0,0,0,1,low
GMB,2018-02,1,0,0,0,2,0,1,0,2,1,low
GMB,2018-06,0,0,0,0,0,0,0,0,0,5,low
GMB,2018-07,0,0,0,0,0,0,0,0,0,1,low
GMB,2019-06,0,0,0,0,0,0,0,0,0,1,low
GMB,2019-07,0,0,1,0,0,0,0,0,0,1,low
GMB,2019-08,1,0,0,0,2,0,1,0,8,5,low
GMB,2019-09,0,0,1,0,0,0,0,0,0,1,low
GMB,2019-12,1,0,1,0,10,0,5,0,38,9,low
GMB,2020-01,1,0,1,0,11,0,6,0,152,30,medium
GMB,2020-06,1,0,0,0,2,0,1,0,2,1,low
GNB,2018-07,0,0,0,0,0,0,0,0,0,1,low
GNB,2018-12,0,0,0,0,0,0,0,0,0,1,low
GNB,2019-01,0,0,0,0,0,0,0,0,0,1,low
GNB,2020-08,0,0,0,0,0,0,0,0,0,2,low
GNQ,2018-03,0,0,0,0,0,0,0,0,0,1,low
GRC,2018-01,1,1,1,0,13,5,9,5,187,41,medium
GRC,2018-02,1,0,1,0,4,0,2,0,156,43,medium
GRC,2018-03,1,0,1,1,8,0,4,0,11,8,low
GRC,2018-04,1,1,1,0,7,2,3,1,17,14,low
GRC,2018-05,1,0,1,0,8,0,4,0,9,9,low
GRC,2018-06,1,0,0,1,16,0,7,0,52,15,low
GRC,2018-07,0,1,0,0,0,2,0,1,2,9,low
GRC,2018-08,0,0,1,1,0,0,0,0,0,2,low
GRC,2018-09,1,1,1,1,2,6,1,3,40,13,low
GRC,2018-10,1,1,1,1,2,2,1,1,4,6,low
GRC,2018-11,1,1,1,0,2,6,1,3,29,10,low
GRC,2018-12,1,0,1,1,7,0,2,0,12,5,low
GRC,2019-01,1,1,0,0,25,1,12,1,786,54,medium
GRC,2019-02,0,0,0,0,0,0,0,0,0,5,low
GRC,2019-03,0,0,1,0,0,0,0,0,0,1,low
GRC,2019-04,1,0,1,0,2,0,1,0,2,4,low
GRC,2019-05,1,0,1,0,2,0,1,0,2,8,low
GRC,2019-07,1,0,1,1,2,0,1,0,2,7,low
GRC,2019-09,1,1,1,1,4,2,2,1,10,13,low
GRC,2019-10,1,1,1,0,1,2,1,1,11,7,low
GRC,2019-11,1,0,1,0,4,0,2,0,11,14,low
GRC,2019-12,1,0,1,1,4,0,2,0,8,4,low
GRC,2020-01,1,1,1,1,4,2,2,1,18,8,low
GRC,2020-02,1,1,0,0,13,6,7,3,93,29,low
GRC,2020-03,0,0,1,0,0,0,0,0,0,2,low
GRC,2020-04,1,0,1,0,2,0,1,0,4,2,low
GRC,2020-05,1,0,0,0,6,0,3,0,18,9,low
GRC,2020-06,0,0,1,0,0,0,0,0,0,4,low
GRC,2020-07,1,0,0,0,2,0,1,0,2,3,low
GRC,2020-08,0,0,1,0,0,0,0,0,0,9,low
GRC,2020-09,1,0,1,0,2,0,1,0,6,10,low
GRC,2020-10,1,0,0,0,2,0,1,0,2,1,low
GRC,2020-11,0,0,0,0,0,0,0,0,0,1,low
GRD,2018-05,0,0,0,0,0,0,0,0,0,1,low
GRD,2018-08,0,0,1,0,0,0,0,0,0,3,low
GRD,2018-09,1,0,0,0,2,0,1,0,2,1,low
GRD,2018-11,0,0,0,0,0,0,0,0,0,5,low
GRD,2019-02,0,0,1,0,0,0,0,0,0,1,low
GRD,2019-05,1,0,0,0,2,0,1,0,2,1,low
GRD,2019-09,0,0,0,0,0,0,0,0,0,1,low
GRD,2019-10,0,0,1,0,0,0,0,0,0,1,low
GRD,2019-11,1,0,0,0,2,0,1,0,2,1,low
GRL,2018-07,0,0,0,0,0,0,0,0,0,5,low
GRL,2020-07,0,0,0,0,0,0,0,0,0,1,low
GTM,2018-01,0,0,0,0,0,0,0,0,0,2,low
GTM,2018-03,0,0,0,0,0,0,0,0,0,1,low
GTM,2018-06,0,0,0,0,0,0,0,0,0,1,low
GTM,2018-07,0,0,1,0,0,0,0,0,0,1,low
GTM,2018-09,1,0,0,0,12,0,6,0,52,11,low
GTM,2018-10,0,0,1,0,0,0,0,0,0,1,low
GTM,2019-01,1,0,0,0,5,0,3,0,19,9,low
GTM,2019-03,0,0,1,0,0,0,0,0,0,1,low
GTM,2019-06,1,0,1,0,1,0,1,0,1,2,low
GTM,2019-07,1,0,1,0,2,0,1,0,2,3,low
GTM,2019-08,1,0,0,0,2,0,1,0,2,2,low
GTM,2019-09,0,0,0,0,0,0,0,0,0,1,low
GTM,2019-11,0,0,1,0,0,0,0,0,0,1,low
GTM,2020-11,1,0,0,0,4,0,2,0,30,17,low
GUM,2019-06,1,0,0,0,2,0,1,0,2,1,low
GUM,2019-08,0,0,1,0,0,0,0,0,0,3,low
GUM,2019-09,1,0,1,0,2,0,1,0,2,1,low
GUM,2019-10,1,0,1,0,1,0,1,0,1,1,low
GUM,2019-11,1,0,0,0,2,0,1,0,2,1,low
GUY,2018-01,1,1,1,1,3,5,2,2,8,15,low
GUY,2018-02,1,1,1,0,10,6,5,3,22,12,low
GUY,2018-03,1,0,1,1,1,0,1,0,1,3,low
GUY,2018-04,1,1,0,1,2,2,1,1,6,4,low
GUY,2018-05,0,1,1,0,0,2,0,1,2,2,low
GUY,2018-06,1,0,0,0,2,0,1,0,2,4,low
GUY,2018-07,0,0,0,1,0,0,0,0,0,8,low
GUY,2018-08,0,1,0,0,0,2,0,1,2,1,low
GUY,2018-09,0,0,0,0,0,0,0,0,0,3,low
GUY,2018-10,0,0,0,0,0,0,0,0,0,2,low
GUY,2018-11,0,0,1,0,0,0,0,0,0,1,low
GUY,2018-12,1,0,1,0,2,0,1,0,2,4,low
GUY,2019-01,1,0,1,1,2,0,1,0,2,2,low
GUY,2019-02,1,1,1,1,4,3,2,3,22,13,low
GUY,2019-03,1,1,1,0,10,2,4,1,16,14,low
GUY,2019-04,1,0,0,1,4,0,2,0,4,7,low
GUY,2019-05,0,1,1,1,0,2,0,1,4,4,low
GUY,2019-06,1,1,1,1,4,2,1,1,8,7,low
GUY,2019-07,1,1,0,1,4,2,2,1,10,6,low
GUY,2019-08,0,1,1,0,0,2,0,1,2,3,low
GUY,2019-09,1,0,1,0,6,0,2,0,20,14,low
GUY,2019-10,1,0,0,0,2,0,1,0,2,5,low
GUY,2019-11,0,0,0,1,0,0,0,0,0,3,low
GUY,2019-12,0,1,0,1,0,2,0,1,6,6,low
GUY,2020-01,0,1,1,1,0,2,0,1,4,4,low
GUY,2020-02,1,1,1,0,4,4,2,2,10,6,low
GUY,2020-03,1,0,1,1,6,0,2,0,6,9,low
GUY,2020-05,1,1,1,0,2,1,1,1,3,5,low
GUY,2020-07,1,0,0,0,2,0,1,0,2,4,low
GUY,2020-08,0,0,1,0,0,0,0,0,0,3,low
GUY,2020-09,1,0,1,0,6,0,3,0,18,6,low
GUY,2020-10,1,0,0,0,2,0,1,0,2,1,low
GUY,2020-11,0,0,0,0,0,0,0,0,0,1,low
HKG,2018-01,1,1,1,0,6,3,4,3,58,35,medium
HKG,2018-02,1,0,1,0,6,0,3,0,8,6,low
HKG,2018-03,1,0,1,0,2,0,1,0,2,2,low
HKG,2018-04,1,0,1,0,2,0,1,0,2,3,low
HKG,2018-05,1,0,0,0,8,0,4,0,10,7,low
HKG,2018-06,0,0,1,0,0,0,0,0,0,5,low
HKG,2018-07,1,0,1,1,6,0,3,0,36,17,low
HKG,2018-08,1,1,1,0,4,2,2,1,6,3,low
HKG,2018-10,1,0,1,0,8,0,4,0,19,10,low
HKG,2018-11,1,0,1,0,6,0,3,0,10,5,low
HKG,2018-12,1,0,1,0,4,0,2,0,6,4,low
HKG,2019-01,1,0,1,0,2,0,1,0,30,16,low
HKG,2019-03,1,0,1,0,3,0,2,0,11,6,low
HKG,2019-04,1,0,1,1,10,0,5,0,90,44,medium
HKG,2019-05,1,1,1,1,4,2,2,1,16,10,low
HKG,2019-06,1,1,1,0,67,7,28,6,10141,572,high
HKG,2019-07,1,0,1,1,64,0,30,0,7013,502,high
HKG,2019-08,1,1,1,1,48,16,20,8,10633,534,high
HKG,2019-09,1,1,1,0,61,4,29,2,14956,460,high
HKG,2019-10,1,0,1,1,61,0,29,0,10656,368,high
HKG,2019-11,1,1,1,1,64,2,30,1,16946,419,high
HKG,2019-12,1,1,1,1,55,2,28,1,5731,233,high
HKG,2020-01,1,1,1,1,38,6,18,3,825,108,high
HKG,2020-02,1,1,1,0,20,22,9,11,662,69,medium
HKG,2020-03,1,0,1,0,6,0,3,0,20,15,low
HKG,2020-04,1,0,1,0,30,0,15,0,754,44,medium
HKG,2020-05,1,0,1,1,48,0,24,0,3021,119,high
HKG,2020-06,1,1,1,0,41,6,23,3,1543,123,high
HKG,2020-07,1,0,1,0,14,0,6,0,119,38,medium
HKG,2020-08,1,0,1,0,6,0,3,0,10,21,low
HKG,2020-09,1,0,1,0,10,0,5,0,202,34,medium
HKG,2020-10,1,0,1,0,6,0,3,0,26,13,low
HKG,2020-11,1,0,0,0,5,0,2,0,27,12,low
HND,2018-01,1,0,0,0,17,0,10,0,102,37,medium
HND,2018-02,0,0,0,0,0,0,0,0,0,2,low
HND,2018-03,0,0,0,0,0,0,0,0,0,4,low
HND,2018-05,0,0,0,0,0,0,0,0,0,2,low
HND,2018-06,0,0,0,0,0,0,0,0,0,1,low
HND,2018-07,0,0,1,0,0,0,0,0,0,1,low
HND,2018-08,1,0,0,1,2,0,1,0,2,2,low
HND,2018-10,0,1,0,0,0,2,0,1,2,4,low
HND,2018-12,0,0,1,0,0,0,0,0,0,1,low
HND,2019-01,1,0,0,0,2,0,1,0,6,2,low
HND,2019-02,0,0,0,0,0,0,0,0,0,1,low
HND,2019-03,0,0,1,0,0,0,0,0,0,2,low
HND,2019-04,1,0,1,0,2,0,1,0,10,4,low
HND,2019-05,1,0,1,0,4,0,2,0,26,7,low
HND,2019-06,1,0,1,0,10,0,5,0,59,15,low
HND,2019-07,1,0,1,0,2,0,1,0,2,10,low
HND,2019-08,1,0,1,0,4,0,2,0,20,7,low
HND,2019-10,1,0,0,1,2,0,1,0,6,4,low
HND,2020-01,0,1,0,0,0,2,0,1,2,1,low
HND,2020-04,0,0,0,0,0,0,0,0,0,1,low
HND,2020-07,0,0,0,0,0,0,0,0,0,2,low
HND,2020-09,0,0,0,0,0,0,0,0,0,1,low
HND,2020-10,0,0,0,0,0,0,0,0,0,1,low
HND,2020-11,0,0,0,0,0,0,0,0,0,5,low
HRV,2018-01,1,0,1,0,2,0,1,0,2,1,low
HRV,2018-03,1,0,1,0,4,0,2,0,22,15,low
HRV,2018-04,1,0,0,0,4,0,2,0,4,2,low
HRV,2018-05,0,0,1,0,0,0,0,0,0,1,low
HRV,2018-06,1,0,0,1,2,0,1,0,2,1,low
HRV,2018-07,0,1,1,1,0,2,0,1,8,4,low
HRV,2018-08,1,1,0,0,6,12,2,6,86,14,low
HRV,2018-09,0,0,1,1,0,0,0,0,0,2,low
HRV,2018-10,1,1,0,0,2,5,1,3,12,4,low
HRV,2018-11,0,0,0,1,0,0,0,0,0,2,low
HRV,2018-12,0,1,1,0,0,5,0,3,8,5,low
HRV,2019-03,1,0,0,0,12,0,6,0,76,15,low
HRV,2019-05,0,0,0,0,0,0,0,0,0,1,low
HRV,2019-06,0,0,1,0,0,0,0,0,0,1,low
HRV,2019-09,1,0,1,0,2,0,1,0,2,2,low
HRV,2019-10,1,0,1,1,4,0,2,0,4,3,low
HRV,2019-11,1,1,0,0,2,4,1,2,6,5,low
HRV,2020-01,0,0,1,0,0,0,0,0,0,1,low
HRV,2020-05,1,0,0,0,1,0,1,0,1,2,low
HTI,2018-01,0,1,0,0,0,1,0,1,1,5,low
HTI,2018-02,0,0,0,0,0,0,0,0,0,2,low
HTI,2018-05,0,0,0,0,0,0,0,0,0,4,low
HTI,2018-06,0,0,1,1,0,0,0,0,0,2,low
HTI,2018-07,1,1,0,0,17,8,8,4,595,46,medium
HTI,2018-08,0,0,0,0,0,0,0,0,0,1,low
HTI,2018-09,0,0,1,0,0,0,0,0,0,4,low
HTI,2018-10,1,0,1,0,4,0,2,0,28,10,low
HTI,2018-11,1,0,0,0,6,0,3,0,36,11,low
HTI,2018-12,0,0,1,0,0,0,0,0,0,4,low
HTI,2019-02,1,0,1,0,22,0,11,0,407,28,low
HTI,2019-03,1,0,0,0,4,0,2,0,8,8,low
HTI,2019-04,0,0,0,0,0,0,0,0,0,2,low
HTI,2019-05,0,0,1,1,0,0,0,0,0,2,low
HTI,2019-06,1,1,1,0,19,2,10,1,230,28,low
HTI,2019-07,1,0,0,0,2,0,1,0,2,6,low
HTI,2019-08,0,0,1,0,0,0,0,0,0,1,low
HTI,2019-09,1,0,1,0,20,0,9,0,347,21,low
HTI,2019-10,1,0,1,0,18,0,11,0,342,34,medium
HTI,2019-11,1,0,0,0,15,0,8,0,109,20,low
HTI,2019-12,0,0,0,0,0,0,0,0,0,1,low
HTI,2020-01,0,0,0,0,0,0,0,0,0,1,low
HTI,2020-02,0,0,1,0,0,0,0,0,0,4,low
HTI,2020-05,1,0,1,0,2,0,1,0,2,3,low
HTI,2020-06,1,0,0,0,2,0,1,0,2,2,low
HTI,2020-07,0,0,1,0,0,0,0,0,0,1,low
HTI,2020-08,1,0,0,0,2,0,1,0,2,3,low
HTI,2020-09,0,0,1,0,0,0,0,0,0,3,low
HTI,2020-10,1,0,0,0,2,0,1,0,2,3,low
HTI,2020-11,0,0,0,0,0,0,0,0,0,5,low
HUN,2018-02,0,0,1,0,0,0,0,0,0,1,low
HUN,2018-04,1,0,1,0,8,0,4,0,63,21,low
HUN,2018-09,1,0,1,0,2,0,1,0,3,2,low
HUN,2018-12,1,0,1,1,30,0,14,0,1246,68,medium
HUN,2019-01,1,1,1,0,10,14,5,7,169,30,medium
HUN,2019-02,1,0,1,1,2,0,1,0,2,4,low
HUN,2019-03,1,1,1,0,2,5,1,3,25,7,low
HUN,2019-04,1,0,1,0,1,0,1,0,1,1,low
HUN,2019-05,1,0,1,0,2,0,1,0,2,5,low
HUN,2019-06,1,0,1,0,2,0,1,0,4,6,low
HUN,2019-08,1,0,1,0,4,0,2,0,12,3,low
HUN,2019-11,1,0,0,1,2,0,1,0,2,2,low
HUN,2020-01,0,1,1,0,0,2,0,1,2,1,low
HUN,2020-02,1,0,1,1,2,0,1,0,2,1,low
HUN,2020-07,1,1,0,0,4,2,2,1,7,3,low
HUN,2020-08,0,0,0,0,0,0,0,0,0,1,low
HUN,2020-10,0,0,0,0,0,0,0,0,0,1,low
IDN,2018-01,1,0,1,0,4,0,3,0,10,16,low
IDN,2018-02,1,0,1,0,2,0,1,0,2,8,low
IDN,2018-03,1,0,1,0,6,0,2,0,6,8,low
IDN,2018-04,1,0,1,1,6,0,3,0,6,6,low
IDN,2018-05,1,1,0,0,4,2,2,1,10,8,low
IDN,2018-06,0,0,1,1,0,0,0,0,0,8,low
IDN,2018-07,1,1,0,0,2,2,1,1,4,7,low
IDN,2018-08,0,0,1,0,0,0,0,0,0,2,low
IDN,2018-09,1,0,1,0,8,0,4,0,16,15,low
IDN,2018-10,1,0,1,0,8,0,4,0,22,27,low
IDN,2018-11,1,0,1,0,4,0,2,0,16,9,low
IDN,2018-12,1,0,0,0,6,0,3,0,6,75,medium
IDN,2019-01,0,0,1,0,0,0,0,0,0,28,low
IDN,2019-02,1,0,0,0,4,0,2,0,4,16,low
IDN,2019-03,0,0,1,0,0,0,0,0,0,69,medium
IDN,2019-04,1,0,1,0,6,0,3,0,8,23,low
IDN,2019-05,1,0,1,0,24,0,8,0,164,53,medium
IDN,2019-06,1,0,1,0,8,0,3,0,26,19,low
IDN,2019-07,1,0,1,1,4,0,2,0,4,3,low
IDN,2019-08,1,1,1,0,8,2,7,1,238,33,medium
IDN,2019-09,1,0,1,0,38,0,18,0,1794,123,high
IDN,2019-10,1,0,1,0,21,0,13,0,901,43,medium
IDN,2019-11,1,0,1,0,2,0,1,0,2,11,low
IDN,2019-12,1,0,1,1,8,0,4,0,20,29,low
IDN,2020-01,1,1,1,0,8,4,4,2,19,131,high
IDN,2020-02,1,0,1,1,6,0,3,0,14,33,medium
IDN,2020-03,1,1,1,1,6,2,3,1,16,11,low
IDN,2020-04,1,1,0,0,2,2,1,1,4,6,low
IDN,2020-05,0,0,1,0,0,0,0,0,0,6,low
IDN,2020-06,1,0,1,0,6,0,3,0,8,12,low
IDN,2020-07,1,0,1,0,2,0,1,0,2,28,low
IDN,2020-08,1,0,1,0,10,0,4,0,14,8,low
IDN,2020-09,1,0,1,1,4,0,2,0,6,8,low
IDN,2020-10,1,1,1,0,16,6,8,3,390,48,medium
IDN,2020-11,1,0,0,0,4,0,2,0,6,9,low
IMN,2018-12,0,0,0,0,0,0,0,0,0,1,low
IMN,2019-01,0,0,1,0,0,0,0,0,0,1,low
IMN,2019-02,1,0,1,0,2,0,1,0,2,1,low
IMN,2019-03,1,0,1,0,1,0,1,0,1,1,low
IMN,2019-04,1,0,1,0,2,0,1,0,2,1,low
IMN,2019-07,1,0,0,0,2,0,1,0,4,2,low
IMN,2019-10,0,0,1,0,0,0,0,0,0,6,low
IMN,2020-02,1,0,0,0,2,0,1,0,2,1,low
IMN,2020-06,0,0,0,0,0,0,0,0,0,2,low
IMN,2020-09,0,0,0,0,0,0,0,0,0,2,low
IMN,2020-10,0,0,0,0,0,0,0,0,0,1,low
IND,2018-01,1,1,1,1,133,40,30,24,10981,730,high
IND,2018-02,1,1,1,1,154,74,28,25,15512,335,high
IND,2018-03,1,1,1,1,155,102,31,31,21132,565,high
IND,2018-04,1,1,1,1,142,70,28,25,11202,584,high
IND,2018-05,1,1,1,1,130,56,28,23,4465,430,high
IND,2018-06,1,1,1,1,140,67,22,22,7493,365,high
IND,2018-07,1,1,1,1,147,46,30,19,5953,492,high
IND,2018-08,1,1,1,1,152,61,30,27,5160,1524,high
IND,2018-09,1,1,1,1,159,86,30,29,6974,544,high
IND,2018-10,1,1,1,1,152,133,31,31,9246,589,high
IND,2018-11,1,1,1,1,184,83,30,26,9253,483,high
IND,2018-12,1,1,1,1,204,83,31,30,7658,420,high
IND,2019-01,1,1,1,1,134,42,31,18,8003,484,high
IND,2019-02,1,1,1,1,148,45,28,17,13463,565,high
IND,2019-03,1,1,1,1,179,28,31,13,4148,256,high
IND,2019-04,1,1,1,1,141,33,30,17,4225,241,high
IND,2019-05,1,1,1,1,136,32,30,14,2402,228,high
IND,2019-06,1,1,1,1,151,62,30,24,8987,524,high
IND,2019-07,1,1,1,1,170,78,31,26,5247,641,high
IND,2019-08,1,1,1,1,74,58,20,19,5701,643,high
IND,2019-09,1,1,1,1,158,53,29,20,9380,487,high
IND,2019-10,1,1,1,1,149,89,29,30,12940,491,high
IND,2019-11,1,1,1,1,147,76,30,30,15459,519,high
IND,2019-12,1,1,1,1,118,45,31,17,29317,2106,high
IND,2020-01,1,1,1,1,105,28,31,15,23090,1172,high
IND,2020-02,1,1,1,1,139,50,29,21,17357,741,high
IND,2020-03,1,1,1,1,113,38,30,18,4010,287,high
IND,2020-04,1,1,1,1,80,40,28,16,1130,170,high
IND,2020-05,1,1,1,1,100,74,31,27,2559,249,high
IND,2020-06,1,1,1,1,123,44,30,15,2577,260,high
IND,2020-07,1,1,1,1,118,74,31,28,2324,434,high
IND,2020-08,1,1,1,1,132,42,31,22,1887,413,high
IND,2020-09,1,1,1,1,105,51,30,21,13341,530,high
IND,2020-10,1,1,1,1,148,76,30,27,7375,388,high
IND,2020-11,1,1,1,0,101,10,20,5,2940,299,high
IND,2020-12,1,0,0,0,3,0,1,0,410,42,medium
IRL,2018-01,1,1,1,1,9,1,7,1,18,50,medium
IRL,2018-02,1,1,1,1,22,6,10,3,46,30,medium
IRL,2018-03,1,1,1,1,36,5,13,3,93,36,medium
IRL,2018-04,1,1,1,1,28,2,11,1,76,27,low
IRL,2018-05,1,1,1,1,18,8,9,3,31,29,low
IRL,2018-06,1,1,1,1,14,12,6,4,46,18,low
IRL,2018-07,1,1,1,1,24,34,11,15,921,81,medium
IRL,2018-08,1,1,1,1,29,20,12,10,712,53,medium
IRL,2018-09,1,1,1,1,69,37,21,16,993,97,medium
IRL,2018-10,1,1,1,1,42,13,15,9,225,56,medium
IRL,2018-11,1,1,1,1,32,15,13,7,128,45,medium
IRL,2018-12,1,1,1,1,43,10,13,6,189,47,medium
IRL,2019-01,1,1,1,1,50,48,18,24,3180,131,high
IRL,2019-02,1,1,1,1,53,56,17,21,6015,144,high
IRL,2019-03,1,1,1,1,61,13,16,7,283,68,medium
IRL,2019-04,1,1,1,1,26,19,12,9,271,55,medium
IRL,2019-05,1,1,1,1,44,17,16,10,250,55,medium
IRL,2019-06,1,1,1,1,30,36,13,16,1333,83,medium
IRL,2019-07,1,1,1,1,36,15,13,5,450,53,medium
IRL,2019-08,1,1,1,1,42,25,16,12,1507,88,medium
IRL,2019-09,1,1,1,1,68,8,21,4,797,90,medium
IRL,2019-10,1,1,1,1,53,10,19,5,396,77,medium
IRL,2019-11,1,1,1,1,47,15,20,11,288,88,medium
IRL,2019-12,1,1,1,1,34,3,11,2,546,59,medium
IRL,2020-01,1,1,1,1,42,2,17,1,358,71,medium
IRL,2020-02,1,1,1,1,38,17,15,7,290,76,medium
IRL,2020-03,1,1,1,1,16,4,6,2,36,23,low
IRL,2020-04,1,1,1,1,14,6,7,3,104,31,medium
IRL,2020-05,1,1,1,1,8,4,4,2,60,21,low
IRL,2020-06,1,1,1,1,35,20,14,10,363,60,medium
IRL,2020-07,1,1,1,1,18,4,6,2,34,19,low
IRL,2020-08,1,1,1,1,16,2,6,1,26,35,medium
IRL,2020-09,1,1,1,1,34,21,15,11,240,58,medium
IRL,2020-10,1,1,1,1,28,2,11,1,52,39,medium
IRL,2020-11,1,1,0,0,2,4,1,2,6,10,low
IRL,2020-12,0,0,0,0,0,0,0,0,0,1,low
IRN,2018-01,1,1,1,1,44,21,29,9,6498,1045,high
IRN,2018-02,1,1,1,1,56,12,20,6,1813,114,high
IRN,2018-03,1,1,1,1,36,30,16,15,471,58,medium
IRN,2018-04,1,1,1,1,47,24,20,12,465,47,medium
IRN,2018-05,1,1,1,1,43,10,19,5,581,76,medium
IRN,2018-06,1,1,1,1,24,8,12,4,1805,70,medium
IRN,2018-07,1,1,1,1,36,10,16,5,1013,50,medium
IRN,2018-08,1,1,1,1,37,4,17,2,1542,82,medium
IRN,2018-09,1,1,1,1,10,12,5,6,60,14,low
IRN,2018-10,1,1,1,1,11,12,6,8,49,19,low
IRN,2018-11,1,1,1,1,28,24,13,12,245,38,medium
IRN,2018-12,1,1,1,1,30,8,13,4,236,26,low
IRN,2019-01,1,1,1,0,24,7,12,5,185,29,low
IRN,2019-02,1,0,0,1,10,0,4,0,12,13,low
IRN,2019-03,0,1,1,0,0,2,0,1,2,99,medium
IRN,2019-04,1,0,1,0,34,0,15,0,457,278,high
IRN,2019-05,1,0,1,0,8,0,4,0,24,31,medium
IRN,2019-06,1,0,1,1,22,0,11,0,66,27,low
IRN,2019-07,1,1,1,1,8,2,4,1,10,14,low
IRN,2019-08,1,1,1,1,12,2,5,1,30,18,low
IRN,2019-09,1,1,1,1,4,6,2,3,16,14,low
IRN,2019-10,1,1,1,1,14,6,7,3,54,24,low
IRN,2019-11,1,1,1,1,31,2,17,1,7730,278,high
IRN,2019-12,1,1,1,1,30,2,23,1,1104,264,high
IRN,2020-01,1,1,1,0,55,4,23,2,5694,295,high
IRN,2020-02,1,0,0,0,16,0,8,0,20,25,low
IRN,2020-03,0,0,1,0,0,0,0,0,0,5,low
IRN,2020-04,1,0,1,0,2,0,1,0,2,8,low
IRN,2020-05,1,0,1,1,4,0,2,0,8,12,low
IRN,2020-06,1,1,1,1,8,2,4,1,16,17,low
IRN,2020-07,1,1,1,1,13,2,8,1,145,36,medium
IRN,2020-08,1,1,0,0,4,2,2,1,16,6,low
IRN,2020-09,0,0,0,0,0,0,0,0,0,11,low
IRN,2020-11,0,0,0,0,0,0,0,0,0,3,low
IRQ,2018-01,1,0,1,0,2,0,1,0,2,2,low
