iso3,admin1,month,event_count,fatalities
HUN,Zala,2021-08-01,1,0
HUN,Zala,2021-12-01,1,0
HUN,Zala,2022-01-01,1,0
HUN,Zala,2022-02-01,1,0
HUN,Zala,2022-10-01,3,0
HUN,Zala,2022-11-01,3,0
HUN,Zala,2022-12-01,1,0
HUN,Zala,2023-06-01,1,0
HUN,Zala,2025-01-01,1,0
IDN,Aceh,2017-03-01,2,0
IDN,Aceh,2017-05-01,2,0
IDN,Aceh,2017-07-01,1,0
IDN,Aceh,2017-08-01,2,0
IDN,Aceh,2017-09-01,4,0
IDN,Aceh,2017-12-01,2,0
IDN,Aceh,2018-01-01,3,0
IDN,Aceh,2018-02-01,6,0
IDN,Aceh,2018-03-01,3,0
IDN,Aceh,2018-04-01,5,0
IDN,Aceh,2018-05-01,4,0
IDN,Aceh,2018-06-01,2,0
IDN,Aceh,2018-07-01,5,0
IDN,Aceh,2018-08-01,2,0
IDN,Aceh,2018-09-01,5,0
IDN,Aceh,2018-10-01,3,0
IDN,Aceh,2018-11-01,4,0
IDN,Aceh,2018-12-01,6,0
IDN,Aceh,2019-01-01,7,0
IDN,Aceh,2019-02-01,1,0
IDN,Aceh,2019-03-01,5,0
IDN,Aceh,2019-04-01,6,1
IDN,Aceh,2019-05-01,5,0
IDN,Aceh,2019-06-01,6,0
IDN,Aceh,2019-07-01,7,1
IDN,Aceh,2019-08-01,15,0
IDN,Aceh,2019-09-01,13,4
IDN,Aceh,2019-10-01,4,0
IDN,Aceh,2019-11-01,2,0
IDN,Aceh,2019-12-01,10,1
IDN,Aceh,2020-01-01,5,0
IDN,Aceh,2020-02-01,2,0
IDN,Aceh,2020-03-01,3,0
IDN,Aceh,2020-04-01,3,0
IDN,Aceh,2020-05-01,4,0
IDN,Aceh,2020-06-01,7,0
IDN,Aceh,2020-07-01,4,0
IDN,Aceh,2020-08-01,5,0
IDN,Aceh,2020-09-01,8,0
IDN,Aceh,2020-10-01,7,0
IDN,Aceh,2020-11-01,11,0
IDN,Aceh,2020-12-01,2,0
IDN,Aceh,2021-01-01,3,0
IDN,Aceh,2021-02-01,3,0
IDN,Aceh,2021-03-01,11,0
IDN,Aceh,2021-04-01,6,0
IDN,Aceh,2021-05-01,3,0
IDN,Aceh,2021-06-01,4,0
IDN,Aceh,2021-07-01,1,0
IDN,Aceh,2021-08-01,7,0
IDN,Aceh,2021-09-01,4,0
IDN,Aceh,2021-10-01,8,0
IDN,Aceh,2021-11-01,7,0
IDN,Aceh,2021-12-01,5,1
IDN,Aceh,2022-01-01,6,0
IDN,Aceh,2022-02-01,9,0
IDN,Aceh,2022-03-01,16,0
IDN,Aceh,2022-04-01,6,0
IDN,Aceh,2022-05-01,7,2
IDN,Aceh,2022-06-01,2,0
IDN,Aceh,2022-07-01,2,0
IDN,Aceh,2022-08-01,6,0
IDN,Aceh,2022-09-01,24,0
IDN,Aceh,2022-10-01,9,0
IDN,Aceh,2022-11-01,5,0
IDN,Aceh,2022-12-01,9,0
IDN,Aceh,2023-01-01,10,0
IDN,Aceh,2023-02-01,10,0
IDN,Aceh,2023-03-01,5,0
IDN,Aceh,2023-04-01,4,0
IDN,Aceh,2023-05-01,10,0
IDN,Aceh,2023-06-01,8,0
IDN,Aceh,2023-07-01,8,0
IDN,Aceh,2023-08-01,14,0
IDN,Aceh,2023-09-01,10,0
IDN,Aceh,2023-10-01,17,0
IDN,Aceh,2023-11-01,19,0
IDN,Aceh,2023-12-01,19,0
IDN,Aceh,2024-01-01,10,0
IDN,Aceh,2024-02-01,16,0
IDN,Aceh,2024-03-01,7,0
IDN,Aceh,2024-04-01,5,0
IDN,Aceh,2024-05-01,11,0
IDN,Aceh,2024-06-01,4,0
IDN,Aceh,2024-07-01,5,0
IDN,Aceh,2024-08-01,11,0
IDN,Aceh,2024-09-01,7,0
IDN,Aceh,2024-10-01,4,0
IDN,Aceh,2024-11-01,14,0
IDN,Aceh,2024-12-01,8,0
IDN,Aceh,2025-01-01,16,0
IDN,Aceh,2025-02-01,6,0
IDN,Bali,2017-03-01,2,0
IDN,Bali,2017-05-01,1,0
IDN,Bali,2017-07-01,1,0
IDN,Bali,2017-12-01,1,0
IDN,Bali,2018-02-01,1,0
IDN,Bali,2018-04-01,2,0
IDN,Bali,2018-07-01,1,0
IDN,Bali,2018-08-01,1,0
IDN,Bali,2018-10-01,1,0
IDN,Bali,2018-11-01,1,0
IDN,Bali,2018-12-01,1,0
IDN,Bali,2019-01-01,2,0
IDN,Bali,2019-04-01,3,0
IDN,Bali,2019-05-01,2,0
IDN,Bali,2019-06-01,1,0
IDN,Bali,2019-07-01,2,0
IDN,Bali,2019-09-01,3,0
IDN,Bali,2020-03-01,1,0
IDN,Bali,2020-04-01,2,0
IDN,Bali,2020-07-01,3,0
IDN,Bali,2020-08-01,1,0
IDN,Bali,2020-09-01,3,0
IDN,Bali,2020-10-01,5,0
IDN,Bali,2020-11-01,1,0
IDN,Bali,2021-03-01,1,0
IDN,Bali,2021-05-01,2,0
IDN,Bali,2021-06-01,2,0
IDN,Bali,2021-07-01,2,0
IDN,Bali,2021-08-01,2,0
IDN,Bali,2021-09-01,4,0
IDN,Bali,2021-10-01,5,0
IDN,Bali,2021-12-01,4,0
IDN,Bali,2022-01-01,3,0
IDN,Bali,2022-02-01,1,0
IDN,Bali,2022-03-01,3,0
IDN,Bali,2022-04-01,3,0
IDN,Bali,2022-05-01,2,0
IDN,Bali,2022-06-01,4,0
IDN,Bali,2022-07-01,7,0
IDN,Bali,2022-08-01,4,1
IDN,Bali,2022-09-01,4,0
IDN,Bali,2022-10-01,2,0
IDN,Bali,2022-11-01,2,0
IDN,Bali,2022-12-01,3,0
IDN,Bali,2023-02-01,1,0
IDN,Bali,2023-03-01,4,0
IDN,Bali,2023-04-01,3,0
IDN,Bali,2023-05-01,4,0
IDN,Bali,2023-06-01,4,0
IDN,Bali,2023-07-01,3,0
IDN,Bali,2023-08-01,2,0
IDN,Bali,2023-09-01,2,0
IDN,Bali,2023-10-01,1,0
IDN,Bali,2023-11-01,3,0
IDN,Bali,2023-12-01,1,0
IDN,Bali,2024-01-01,3,0
IDN,Bali,2024-02-01,5,0
IDN,Bali,2024-04-01,1,0
IDN,Bali,2024-05-01,7,0
IDN,Bali,2024-06-01,3,0
IDN,Bali,2024-07-01,3,0
IDN,Bali,2024-08-01,8,0
IDN,Bali,2024-10-01,1,1
IDN,Bali,2024-11-01,1,0
IDN,Bali,2024-12-01,3,0
IDN,Bali,2025-01-01,4,0
IDN,Bali,2025-02-01,4,0
IDN,Bangka-Belitung,2018-04-01,1,0
IDN,Bangka-Belitung,2018-07-01,1,0
IDN,Bangka-Belitung,2018-08-01,1,0
IDN,Bangka-Belitung,2018-09-01,1,0
IDN,Bangka-Belitung,2018-10-01,1,0
IDN,Bangka-Belitung,2018-12-01,4,0
IDN,Bangka-Belitung,2019-05-01,2,0
IDN,Bangka-Belitung,2019-09-01,4,0
IDN,Bangka-Belitung,2019-11-01,5,0
IDN,Bangka-Belitung,2019-12-01,2,0
IDN,Bangka-Belitung,2020-02-01,2,0
IDN,Bangka-Belitung,2020-03-01,4,0
IDN,Bangka-Belitung,2020-08-01,1,0
IDN,Bangka-Belitung,2020-09-01,2,0
IDN,Bangka-Belitung,2020-10-01,1,0
IDN,Bangka-Belitung,2020-11-01,2,0
IDN,Bangka-Belitung,2020-12-01,1,0
IDN,Bangka-Belitung,2021-04-01,1,0
IDN,Bangka-Belitung,2021-05-01,1,0
IDN,Bangka-Belitung,2021-07-01,2,0
IDN,Bangka-Belitung,2021-08-01,2,0
IDN,Bangka-Belitung,2021-10-01,1,0
IDN,Bangka-Belitung,2021-11-01,3,0
IDN,Bangka-Belitung,2021-12-01,1,0
IDN,Bangka-Belitung,2022-01-01,4,0
IDN,Bangka-Belitung,2022-02-01,2,0
IDN,Bangka-Belitung,2022-03-01,2,0
IDN,Bangka-Belitung,2022-04-01,4,0
IDN,Bangka-Belitung,2022-05-01,2,0
IDN,Bangka-Belitung,2022-06-01,1,0
IDN,Bangka-Belitung,2022-07-01,1,0
IDN,Bangka-Belitung,2022-08-01,3,0
IDN,Bangka-Belitung,2022-09-01,5,0
IDN,Bangka-Belitung,2022-10-01,1,0
IDN,Bangka-Belitung,2022-11-01,2,0
IDN,Bangka-Belitung,2022-12-01,1,0
IDN,Bangka-Belitung,2023-01-01,1,0
IDN,Bangka-Belitung,2023-02-01,1,0
IDN,Bangka-Belitung,2023-03-01,2,0
IDN,Bangka-Belitung,2023-05-01,12,0
IDN,Bangka-Belitung,2023-06-01,3,0
IDN,Bangka-Belitung,2023-07-01,6,0
IDN,Bangka-Belitung,2023-08-01,5,0
IDN,Bangka-Belitung,2023-09-01,2,0
IDN,Bangka-Belitung,2023-10-01,9,0
IDN,Bangka-Belitung,2023-11-01,2,0
IDN,Bangka-Belitung,2023-12-01,5,0
IDN,Bangka-Belitung,2024-01-01,4,0
IDN,Bangka-Belitung,2024-03-01,1,0
IDN,Bangka-Belitung,2024-04-01,1,0
IDN,Bangka-Belitung,2024-05-01,4,0
IDN,Bangka-Belitung,2024-06-01,1,0
IDN,Bangka-Belitung,2024-07-01,3,0
IDN,Bangka-Belitung,2024-08-01,8,0
IDN,Bangka-Belitung,2024-09-01,6,0
IDN,Bangka-Belitung,2024-10-01,4,0
IDN,Bangka-Belitung,2024-11-01,3,1
IDN,Bangka-Belitung,2024-12-01,6,0
IDN,Bangka-Belitung,2025-01-01,7,0
IDN,Bangka-Belitung,2025-02-01,4,0
IDN,Banten,2017-03-01,2,1
IDN,Banten,2017-12-01,1,0
IDN,Banten,2018-01-01,3,0
IDN,Banten,2018-03-01,2,0
IDN,Banten,2018-05-01,1,0
IDN,Banten,2018-06-01,1,0
IDN,Banten,2018-07-01,1,0
IDN,Banten,2018-08-01,1,0
IDN,Banten,2018-09-01,3,0
IDN,Banten,2018-10-01,4,0
IDN,Banten,2018-11-01,2,0
IDN,Banten,2018-12-01,1,0
IDN,Banten,2019-01-01,3,0
IDN,Banten,2019-02-01,1,0
IDN,Banten,2019-03-01,1,0
IDN,Banten,2019-04-01,2,0
IDN,Banten,2019-05-01,2,0
IDN,Banten,2019-06-01,1,0
IDN,Banten,2019-07-01,5,0
IDN,Banten,2019-08-01,3,0
IDN,Banten,2019-09-01,3,0
IDN,Banten,2019-10-01,5,0
IDN,Banten,2019-11-01,1,0
IDN,Banten,2019-12-01,2,0
IDN,Banten,2020-01-01,2,0
IDN,Banten,2020-02-01,1,0
IDN,Banten,2020-03-01,2,0
IDN,Banten,2020-04-01,1,0
IDN,Banten,2020-05-01,3,0
IDN,Banten,2020-06-01,4,0
IDN,Banten,2020-07-01,4,0
IDN,Banten,2020-08-01,4,0
IDN,Banten,2020-09-01,2,0
IDN,Banten,2020-10-01,18,0
IDN,Banten,2020-11-01,7,0
IDN,Banten,2020-12-01,3,0
IDN,Banten,2021-01-01,1,0
IDN,Banten,2021-03-01,9,0
IDN,Banten,2021-04-01,2,0
IDN,Banten,2021-05-01,5,0
IDN,Banten,2021-06-01,3,0
IDN,Banten,2021-07-01,5,0
IDN,Banten,2021-08-01,2,0
IDN,Banten,2021-09-01,4,0
IDN,Banten,2021-10-01,13,0
IDN,Banten,2021-11-01,20,0
IDN,Banten,2021-12-01,6,0
IDN,Banten,2022-01-01,8,0
IDN,Banten,2022-02-01,8,1
IDN,Banten,2022-03-01,3,0
IDN,Banten,2022-04-01,7,0
IDN,Banten,2022-05-01,2,0
IDN,Banten,2022-06-01,5,0
IDN,Banten,2022-07-01,4,0
IDN,Banten,2022-08-01,13,0
IDN,Banten,2022-09-01,21,0
IDN,Banten,2022-10-01,5,0
IDN,Banten,2022-11-01,8,0
IDN,Banten,2022-12-01,6,0
IDN,Banten,2023-01-01,4,0
IDN,Banten,2023-02-01,2,0
IDN,Banten,2023-03-01,3,0
IDN,Banten,2023-04-01,5,1
IDN,Banten,2023-05-01,10,0
IDN,Banten,2023-06-01,3,0
IDN,Banten,2023-07-01,5,0
IDN,Banten,2023-08-01,3,1
IDN,Banten,2023-09-01,5,0
IDN,Banten,2023-10-01,13,0
IDN,Banten,2023-11-01,13,0
IDN,Banten,2023-12-01,6,0
IDN,Banten,2024-01-01,3,0
IDN,Banten,2024-02-01,4,0
IDN,Banten,2024-03-01,4,0
IDN,Banten,2024-04-01,4,0
IDN,Banten,2024-05-01,13,0
IDN,Banten,2024-06-01,7,0
IDN,Banten,2024-07-01,3,0
IDN,Banten,2024-08-01,13,0
IDN,Banten,2024-09-01,9,2
IDN,Banten,2024-10-01,15,0
IDN,Banten,2024-11-01,21,0
IDN,Banten,2024-12-01,12,0
IDN,Banten,2025-01-01,14,1
IDN,Banten,2025-02-01,14,0
IDN,Bengkulu,2017-12-01,1,0
IDN,Bengkulu,2018-01-01,1,0
IDN,Bengkulu,2018-02-01,2,0
IDN,Bengkulu,2018-03-01,1,0
IDN,Bengkulu,2018-08-01,3,0
IDN,Bengkulu,2018-09-01,1,0
IDN,Bengkulu,2019-02-01,1,0
IDN,Bengkulu,2019-04-01,1,0
IDN,Bengkulu,2019-05-01,2,0
IDN,Bengkulu,2019-09-01,1,0
IDN,Bengkulu,2019-12-01,1,0
IDN,Bengkulu,2020-01-01,1,0
IDN,Bengkulu,2020-02-01,1,0
IDN,Bengkulu,2020-06-01,1,0
IDN,Bengkulu,2020-07-01,1,0
IDN,Bengkulu,2020-09-01,1,0
IDN,Bengkulu,2020-10-01,2,0
IDN,Bengkulu,2021-02-01,2,0
IDN,Bengkulu,2021-04-01,1,0
IDN,Bengkulu,2021-07-01,1,0
IDN,Bengkulu,2021-09-01,1,0
IDN,Bengkulu,2021-10-01,1,0
IDN,Bengkulu,2021-12-01,6,0
IDN,Bengkulu,2022-01-01,4,0
IDN,Bengkulu,2022-03-01,2,0
IDN,Bengkulu,2022-04-01,3,0
IDN,Bengkulu,2022-05-01,2,0
IDN,Bengkulu,2022-06-01,2,0
IDN,Bengkulu,2022-07-01,5,0
IDN,Bengkulu,2022-08-01,2,0
IDN,Bengkulu,2022-09-01,8,0
IDN,Bengkulu,2022-10-01,2,0
IDN,Bengkulu,2022-11-01,1,0
IDN,Bengkulu,2022-12-01,5,0
IDN,Bengkulu,2023-01-01,1,0
IDN,Bengkulu,2023-02-01,1,0
IDN,Bengkulu,2023-03-01,1,0
IDN,Bengkulu,2023-05-01,6,0
IDN,Bengkulu,2023-06-01,3,0
IDN,Bengkulu,2023-08-01,1,0
IDN,Bengkulu,2023-09-01,2,0
IDN,Bengkulu,2023-10-01,4,0
IDN,Bengkulu,2023-11-01,1,0
IDN,Bengkulu,2023-12-01,1,0
IDN,Bengkulu,2024-03-01,1,0
IDN,Bengkulu,2024-04-01,2,0
IDN,Bengkulu,2024-05-01,4,0
IDN,Bengkulu,2024-06-01,1,0
IDN,Bengkulu,2024-08-01,4,0
IDN,Bengkulu,2024-09-01,1,0
IDN,Bengkulu,2024-11-01,4,0
IDN,Bengkulu,2024-12-01,3,0
IDN,Bengkulu,2025-01-01,4,0
IDN,Bengkulu,2025-02-01,2,0
IDN,Central Java,2017-03-01,2,0
IDN,Central Java,2017-04-01,2,0
IDN,Central Java,2017-05-01,2,0
IDN,Central Java,2017-06-01,1,0
IDN,Central Java,2017-07-01,1,0
IDN,Central Java,2017-08-01,3,0
IDN,Central Java,2017-09-01,1,0
IDN,Central Java,2017-10-01,2,0
IDN,Central Java,2017-11-01,2,0
IDN,Central Java,2017-12-01,4,0
IDN,Central Java,2018-01-01,4,0
IDN,Central Java,2018-02-01,6,0
IDN,Central Java,2018-03-01,8,0
IDN,Central Java,2018-04-01,9,0
IDN,Central Java,2018-05-01,1,0
IDN,Central Java,2018-06-01,5,0
IDN,Central Java,2018-07-01,4,0
IDN,Central Java,2018-08-01,2,0
IDN,Central Java,2018-09-01,7,2
IDN,Central Java,2018-10-01,5,0
IDN,Central Java,2018-11-01,4,0
IDN,Central Java,2018-12-01,2,0
IDN,Central Java,2019-01-01,8,0
IDN,Central Java,2019-02-01,6,0
IDN,Central Java,2019-03-01,5,0
IDN,Central Java,2019-04-01,2,0
IDN,Central Java,2019-05-01,5,0
IDN,Central Java,2019-06-01,3,0
IDN,Central Java,2019-07-01,6,0
IDN,Central Java,2019-08-01,13,0
IDN,Central Java,2019-09-01,19,0
IDN,Central Java,2019-10-01,9,0
IDN,Central Java,2019-11-01,8,0
IDN,Central Java,2019-12-01,10,0
IDN,Central Java,2020-01-01,2,0
IDN,Central Java,2020-02-01,4,0
IDN,Central Java,2020-03-01,14,2
IDN,Central Java,2020-04-01,4,0
IDN,Central Java,2020-05-01,1,0
IDN,Central Java,2020-06-01,9,1
IDN,Central Java,2020-07-01,12,1
IDN,Central Java,2020-08-01,9,0
IDN,Central Java,2020-09-01,5,0
IDN,Central Java,2020-10-01,22,0
IDN,Central Java,2020-11-01,5,0
IDN,Central Java,2020-12-01,2,0
IDN,Central Java,2021-01-01,2,0
IDN,Central Java,2021-02-01,1,0
IDN,Central Java,2021-03-01,5,0
IDN,Central Java,2021-04-01,5,0
IDN,Central Java,2021-05-01,15,0
IDN,Central Java,2021-06-01,7,0
IDN,Central Java,2021-07-01,7,0
IDN,Central Java,2021-08-01,6,0
IDN,Central Java,2021-09-01,10,0
IDN,Central Java,2021-10-01,8,0
IDN,Central Java,2021-11-01,19,0
IDN,Central Java,2021-12-01,18,0
IDN,Central Java,2022-01-01,11,0
IDN,Central Java,2022-02-01,21,0
IDN,Central Java,2022-03-01,20,1
IDN,Central Java,2022-04-01,17,0
IDN,Central Java,2022-05-01,8,0
IDN,Central Java,2022-06-01,14,0
IDN,Central Java,2022-07-01,15,0
IDN,Central Java,2022-08-01,11,0
IDN,Central Java,2022-09-01,51,2
IDN,Central Java,2022-10-01,18,0
IDN,Central Java,2022-11-01,16,0
IDN,Central Java,2022-12-01,18,0
IDN,Central Java,2023-01-01,9,0
IDN,Central Java,2023-02-01,15,0
IDN,Central Java,2023-03-01,18,0
IDN,Central Java,2023-04-01,7,0
IDN,Central Java,2023-05-01,23,1
IDN,Central Java,2023-06-01,14,0
IDN,Central Java,2023-07-01,9,0
IDN,Central Java,2023-08-01,29,0
IDN,Central Java,2023-09-01,18,0
IDN,Central Java,2023-10-01,20,0
IDN,Central Java,2023-11-01,26,0
IDN,Central Java,2023-12-01,10,0
IDN,Central Java,2024-01-01,15,1
IDN,Central Java,2024-02-01,25,0
IDN,Central Java,2024-03-01,22,0
IDN,Central Java,2024-04-01,12,0
IDN,Central Java,2024-05-01,26,0
IDN,Central Java,2024-06-01,12,0
IDN,Central Java,2024-07-01,12,0
IDN,Central Java,2024-08-01,28,0
IDN,Central Java,2024-09-01,23,1
IDN,Central Java,2024-10-01,19,0
IDN,Central Java,2024-11-01,36,1
IDN,Central Java,2024-12-01,30,0
IDN,Central Java,2025-01-01,37,0
IDN,Central Java,2025-02-01,33,0
IDN,Central Kalimantan,2018-02-01,1,0
IDN,Central Kalimantan,2019-06-01,1,0
IDN,Central Kalimantan,2019-07-01,1,0
IDN,Central Kalimantan,2019-08-01,1,1
IDN,Central Kalimantan,2019-09-01,2,0
IDN,Central Kalimantan,2019-11-01,1,0
IDN,Central Kalimantan,2020-05-01,1,0
IDN,Central Kalimantan,2020-06-01,2,0
IDN,Central Kalimantan,2020-10-01,1,0
IDN,Central Kalimantan,2021-01-01,1,0
IDN,Central Kalimantan,2021-07-01,1,0
IDN,Central Kalimantan,2021-10-01,1,0
IDN,Central Kalimantan,2021-11-01,2,0
IDN,Central Kalimantan,2021-12-01,2,0
IDN,Central Kalimantan,2022-01-01,3,0
IDN,Central Kalimantan,2022-02-01,1,0
IDN,Central Kalimantan,2022-03-01,1,0
IDN,Central Kalimantan,2022-04-01,2,0
IDN,Central Kalimantan,2022-05-01,3,0
IDN,Central Kalimantan,2022-06-01,2,0
IDN,Central Kalimantan,2022-07-01,5,0
IDN,Central Kalimantan,2022-08-01,3,0
IDN,Central Kalimantan,2022-09-01,3,0
IDN,Central Kalimantan,2022-10-01,1,0
IDN,Central Kalimantan,2022-11-01,3,0
IDN,Central Kalimantan,2022-12-01,1,0
IDN,Central Kalimantan,2023-03-01,2,0
IDN,Central Kalimantan,2023-04-01,1,0
IDN,Central Kalimantan,2023-05-01,2,0
IDN,Central Kalimantan,2023-06-01,4,0
IDN,Central Kalimantan,2023-07-01,3,0
IDN,Central Kalimantan,2023-09-01,7,1
IDN,Central Kalimantan,2023-10-01,7,1
IDN,Central Kalimantan,2023-11-01,2,0
IDN,Central Kalimantan,2024-01-01,1,0
IDN,Central Kalimantan,2024-02-01,3,0
IDN,Central Kalimantan,2024-03-01,2,0
IDN,Central Kalimantan,2024-04-01,2,0
IDN,Central Kalimantan,2024-05-01,5,0
IDN,Central Kalimantan,2024-06-01,1,0
IDN,Central Kalimantan,2024-07-01,2,0
IDN,Central Kalimantan,2024-08-01,2,0
IDN,Central Kalimantan,2024-09-01,3,0
IDN,Central Kalimantan,2024-10-01,4,0
IDN,Central Kalimantan,2024-11-01,2,0
IDN,Central Kalimantan,2024-12-01,3,0
IDN,Central Kalimantan,2025-01-01,3,0
IDN,Central Kalimantan,2025-02-01,3,0
IDN,Central Papua,2017-01-01,4,2
IDN,Central Papua,2017-02-01,1,3
IDN,Central Papua,2017-03-01,2,0
IDN,Central Papua,2017-04-01,3,0
IDN,Central Papua,2017-05-01,5,0
IDN,Central Papua,2017-06-01,1,1
IDN,Central Papua,2017-07-01,4,2
IDN,Central Papua,2017-08-01,8,3
IDN,Central Papua,2017-09-01,3,0
IDN,Central Papua,2017-10-01,7,1
IDN,Central Papua,2017-11-01,10,1
IDN,Central Papua,2017-12-01,2,0
IDN,Central Papua,2018-01-01,4,1
IDN,Central Papua,2018-02-01,2,2
IDN,Central Papua,2018-03-01,2,0
IDN,Central Papua,2018-04-01,9,6
IDN,Central Papua,2018-05-01,3,0
IDN,Central Papua,2018-06-01,8,4
IDN,Central Papua,2018-07-01,1,0
IDN,Central Papua,2018-08-01,6,2
IDN,Central Papua,2018-09-01,1,0
IDN,Central Papua,2018-10-01,5,3
IDN,Central Papua,2018-11-01,2,0
IDN,Central Papua,2018-12-01,4,0
IDN,Central Papua,2019-01-01,3,2
IDN,Central Papua,2019-02-01,3,0
IDN,Central Papua,2019-03-01,2,0
IDN,Central Papua,2019-04-01,4,0
IDN,Central Papua,2019-05-01,5,0
IDN,Central Papua,2019-06-01,2,0
IDN,Central Papua,2019-07-01,4,0
IDN,Central Papua,2019-08-01,13,12
IDN,Central Papua,2019-09-01,10,11
IDN,Central Papua,2019-10-01,5,3
IDN,Central Papua,2019-11-01,7,1
IDN,Central Papua,2019-12-01,5,3
IDN,Central Papua,2020-01-01,8,3
IDN,Central Papua,2020-02-01,11,6
IDN,Central Papua,2020-03-01,21,7
IDN,Central Papua,2020-04-01,10,9
IDN,Central Papua,2020-05-01,9,4
IDN,Central Papua,2020-06-01,3,0
IDN,Central Papua,2020-07-01,2,0
IDN,Central Papua,2020-08-01,17,6
IDN,Central Papua,2020-09-01,16,6
IDN,Central Papua,2020-10-01,11,2
IDN,Central Papua,2020-11-01,5,5
IDN,Central Papua,2020-12-01,9,0
IDN,Central Papua,2021-01-01,15,12
IDN,Central Papua,2021-02-01,25,10
IDN,Central Papua,2021-03-01,8,2
IDN,Central Papua,2021-04-01,28,15
IDN,Central Papua,2021-05-01,32,8
IDN,Central Papua,2021-06-01,13,5
IDN,Central Papua,2021-07-01,7,1
IDN,Central Papua,2021-08-01,11,2
IDN,Central Papua,2021-09-01,3,0
IDN,Central Papua,2021-10-01,15,2
IDN,Central Papua,2021-11-01,12,2
IDN,Central Papua,2021-12-01,4,1
IDN,Central Papua,2022-01-01,5,6
IDN,Central Papua,2022-02-01,14,2
IDN,Central Papua,2022-03-01,17,9
IDN,Central Papua,2022-04-01,21,5
IDN,Central Papua,2022-05-01,10,4
IDN,Central Papua,2022-06-01,12,2
IDN,Central Papua,2022-07-01,5,2
IDN,Central Papua,2022-08-01,7,5
IDN,Central Papua,2022-09-01,8,0
IDN,Central Papua,2022-10-01,1,0
IDN,Central Papua,2022-11-01,10,1
IDN,Central Papua,2022-12-01,7,1
IDN,Central Papua,2023-01-01,7,5
IDN,Central Papua,2023-02-01,5,1
IDN,Central Papua,2023-03-01,13,9
IDN,Central Papua,2023-04-01,21,10
IDN,Central Papua,2023-05-01,6,1
IDN,Central Papua,2023-06-01,4,2
IDN,Central Papua,2023-07-01,23,13
IDN,Central Papua,2023-08-01,24,6
IDN,Central Papua,2023-09-01,8,1
IDN,Central Papua,2023-10-01,7,4
IDN,Central Papua,2023-11-01,19,6
IDN,Central Papua,2023-12-01,5,0
IDN,Central Papua,2024-01-01,21,12
IDN,Central Papua,2024-02-01,33,3
IDN,Central Papua,2024-03-01,14,5
IDN,Central Papua,2024-04-01,11,6
IDN,Central Papua,2024-05-01,30,3
IDN,Central Papua,2024-06-01,25,8
IDN,Central Papua,2024-07-01,16,7
IDN,Central Papua,2024-08-01,24,5
IDN,Central Papua,2024-09-01,10,3
IDN,Central Papua,2024-10-01,20,7
IDN,Central Papua,2024-11-01,13,4
IDN,Central Papua,2024-12-01,23,10
IDN,Central Papua,2025-01-01,4,1
IDN,Central Papua,2025-02-01,24,2
IDN,Central Sulawesi,2017-02-01,1,1
IDN,Central Sulawesi,2017-05-01,2,2
IDN,Central Sulawesi,2018-03-01,1,0
IDN,Central Sulawesi,2018-05-01,1,0
IDN,Central Sulawesi,2018-06-01,2,0
IDN,Central Sulawesi,2018-07-01,1,0
IDN,Central Sulawesi,2018-09-01,2,0
IDN,Central Sulawesi,2018-10-01,1,0
IDN,Central Sulawesi,2018-12-01,1,0
IDN,Central Sulawesi,2019-01-01,1,0
IDN,Central Sulawesi,2019-02-01,1,0
IDN,Central Sulawesi,2019-03-01,3,7
IDN,Central Sulawesi,2019-04-01,1,1
IDN,Central Sulawesi,2019-06-01,2,4
IDN,Central Sulawesi,2019-07-01,2,0
IDN,Central Sulawesi,2019-09-01,5,3
IDN,Central Sulawesi,2019-10-01,3,0
IDN,Central Sulawesi,2019-12-01,1,1
IDN,Central Sulawesi,2020-01-01,1,0
IDN,Central Sulawesi,2020-03-01,1,0
IDN,Central Sulawesi,2020-04-01,5,6
IDN,Central Sulawesi,2020-05-01,1,0
IDN,Central Sulawesi,2020-06-01,4,2
IDN,Central Sulawesi,2020-07-01,1,0
IDN,Central Sulawesi,2020-08-01,4,1
IDN,Central Sulawesi,2020-10-01,1,0
IDN,Central Sulawesi,2020-11-01,4,8
IDN,Central Sulawesi,2020-12-01,2,0
IDN,Central Sulawesi,2021-02-01,1,0
IDN,Central Sulawesi,2021-03-01,4,4
IDN,Central Sulawesi,2021-04-01,1,0
IDN,Central Sulawesi,2021-05-01,3,4
IDN,Central Sulawesi,2021-06-01,6,0
IDN,Central Sulawesi,2021-07-01,4,3
IDN,Central Sulawesi,2021-08-01,3,0
IDN,Central Sulawesi,2021-09-01,7,2
IDN,Central Sulawesi,2021-10-01,2,0
IDN,Central Sulawesi,2021-11-01,4,0
IDN,Central Sulawesi,2021-12-01,3,0
IDN,Central Sulawesi,2022-01-01,3,1
IDN,Central Sulawesi,2022-02-01,7,1
IDN,Central Sulawesi,2022-03-01,5,0
IDN,Central Sulawesi,2022-04-01,4,1
IDN,Central Sulawesi,2022-05-01,6,0
IDN,Central Sulawesi,2022-06-01,2,0
IDN,Central Sulawesi,2022-07-01,2,0
IDN,Central Sulawesi,2022-08-01,6,0
IDN,Central Sulawesi,2022-09-01,13,1
IDN,Central Sulawesi,2022-11-01,2,0
IDN,Central Sulawesi,2022-12-01,2,0
IDN,Central Sulawesi,2023-01-01,5,2
IDN,Central Sulawesi,2023-02-01,2,0
