iso3,date,event_binary,n_events,n_articles,max_confidence,has_movement,disruption_types,gdelt_n_raw,coverage_flag
LBN,2020-08-04,1,2,307,0.981,1,protests,2,low
LBN,2020-08-05,1,2,307,0.981,1,protests,3,medium
LBN,2020-08-06,1,2,307,0.981,1,protests,8,medium
LBN,2020-08-07,1,2,307,0.981,1,protests,14,high
LBN,2020-08-08,1,2,307,0.981,1,protests,50,high
LBN,2020-08-09,1,2,307,0.981,1,protests,42,high
LBN,2020-08-10,1,2,307,0.981,1,protests,21,high
LBN,2020-08-11,1,2,307,0.981,1,protests,9,medium
LBN,2020-08-12,1,2,307,0.981,1,protests,4,medium
LBN,2020-08-13,1,2,307,0.981,1,protests,4,medium
LBN,2020-08-14,0,0,0,0.0,0,,3,medium
LBN,2020-08-15,0,0,0,0.0,0,,1,low
LBN,2020-08-20,0,0,0,0.0,0,,1,low
LBN,2020-08-21,0,0,0,0.0,0,,1,low
LBN,2020-08-22,0,0,0,0.0,0,,1,low
LBN,2020-08-24,1,2,2,0.7,1,protests,1,low
LBN,2020-08-26,0,0,0,0.0,0,,1,low
LBN,2020-08-28,0,0,0,0.0,0,,1,low
LBN,2020-09-01,1,2,4,0.931,1,protests,2,low
LBN,2020-09-02,0,0,0,0.0,0,,3,medium
LBN,2020-09-07,0,0,0,0.0,0,,1,low
LBN,2020-09-12,1,2,6,0.822,1,protests,2,low
LBN,2020-09-13,0,0,0,0.0,0,,1,low
LBN,2020-09-20,0,0,0,0.0,0,,1,low
LBN,2020-09-24,0,0,0,0.0,0,,1,low
LBN,2020-09-25,0,0,0,0.0,0,,1,low
LBN,2020-09-30,1,2,2,0.918,1,protests,1,low
LBN,2020-10-01,1,2,2,0.906,1,protests,1,low
LBN,2020-10-15,0,0,0,0.0,0,,1,low
LBN,2020-10-16,1,2,4,0.988,1,protests,1,low
LBN,2020-10-17,1,3,5,0.988,1,protests,4,medium
LBN,2020-10-19,0,0,0,0.0,0,,1,low
LBN,2020-10-21,0,0,0,0.0,0,,1,low
LBN,2020-10-22,0,0,0,0.0,0,,2,low
LBN,2020-10-23,1,2,2,0.646,1,protests,3,medium
LBN,2020-10-28,0,0,0,0.0,0,,2,low
LBN,2020-11-01,1,1,1,0.7,0,protests,1,low
LBN,2020-11-22,0,0,0,0.0,0,,1,low
LBN,2020-11-27,0,0,0,0.0,0,,1,low
LBN,2020-11-29,0,0,0,0.0,0,,2,low
LBR,2020-05-05,0,0,0,0.0,0,,1,low
LBR,2020-06-09,0,0,0,0.0,0,,1,low
LBR,2020-06-16,0,0,0,0.0,0,,1,low
LBR,2020-06-22,0,0,0,0.0,0,,1,low
LBR,2020-06-26,0,0,0,0.0,0,,2,low
LBR,2020-06-27,0,0,0,0.0,0,,1,low
LBR,2020-06-29,0,0,0,0.0,0,,2,low
LBR,2020-06-30,0,0,0,0.0,0,,1,low
LBR,2020-07-08,0,0,0,0.0,0,,1,low
LBR,2020-07-21,0,0,0,0.0,0,,1,low
LBR,2020-07-31,0,0,0,0.0,0,,1,low
LBR,2020-08-01,0,0,0,0.0,0,,1,low
LBR,2020-08-06,0,0,0,0.0,0,,1,low
LBR,2020-09-16,1,2,3,0.875,1,labour_strike,1,low
LBR,2020-09-17,0,0,0,0.0,0,,1,low
LBR,2020-09-21,1,2,2,0.8,1,labour_strike,1,low
LBR,2020-09-22,0,0,0,0.0,0,,2,low
LBR,2020-10-02,0,0,0,0.0,0,,1,low
LBR,2020-10-06,0,0,0,0.0,0,,1,low
LBR,2020-10-07,0,0,0,0.0,0,,1,low
LBR,2020-10-21,0,0,0,0.0,0,,1,low
LBR,2020-11-11,0,0,0,0.0,0,,1,low
LBR,2020-11-17,0,0,0,0.0,0,,1,low
LBY,2020-06-06,0,0,0,0.0,0,,1,low
LBY,2020-06-09,1,2,2,0.7,0,labour_strike,1,low
LBY,2020-06-14,0,0,0,0.0,0,,1,low
LBY,2020-06-15,0,0,0,0.0,0,,1,low
LBY,2020-06-20,1,2,2,0.7,0,protests,1,low
LBY,2020-07-06,0,0,0,0.0,0,,3,medium
LBY,2020-08-23,1,4,33,0.938,1,protests,3,medium
LBY,2020-08-24,1,2,17,0.938,1,protests,6,medium
LBY,2020-08-26,0,0,0,0.0,0,,4,medium
LBY,2020-08-27,0,0,0,0.0,0,,3,medium
LBY,2020-08-28,0,0,0,0.0,0,,1,low
LBY,2020-08-29,0,0,0,0.0,0,,3,medium
LBY,2020-08-31,1,2,2,0.799,1,protests,1,low
LBY,2020-09-10,1,4,18,0.893,1,protests,1,low
LBY,2020-09-11,1,2,16,0.893,1,protests,2,low
LBY,2020-09-13,1,4,21,0.914,1,protests,2,low
LBY,2020-09-14,0,0,0,0.0,0,,6,medium
LBY,2020-09-15,0,0,0,0.0,0,,2,low
LBY,2020-09-16,0,0,0,0.0,0,,1,low
LBY,2020-09-17,1,2,2,0.826,1,protests,1,low
LBY,2020-09-18,0,0,0,0.0,0,,1,low
LBY,2020-09-23,0,0,0,0.0,0,,1,low
LBY,2020-09-24,0,0,0,0.0,0,,1,low
LBY,2020-09-25,0,0,0,0.0,0,,1,low
LBY,2020-09-27,0,0,0,0.0,0,,1,low
LBY,2020-09-28,0,0,0,0.0,0,,1,low
LBY,2020-09-29,0,0,0,0.0,0,,1,low
LBY,2020-10-05,0,0,0,0.0,0,,1,low
LBY,2020-10-22,0,0,0,0.0,0,,1,low
LBY,2020-10-27,0,0,0,0.0,0,,1,low
LBY,2020-10-28,1,2,2,0.671,0,protests,1,low
LCA,2020-06-13,0,0,0,0.0,0,,1,low
LCA,2020-10-06,0,0,0,0.0,0,,1,low
LKA,2020-05-02,1,1,1,0.65,0,protests,1,low
LKA,2020-05-08,0,0,0,0.0,0,,1,low
LKA,2020-05-18,0,0,0,0.0,0,,1,low
LKA,2020-05-19,0,0,0,0.0,0,,1,low
LKA,2020-05-23,0,0,0,0.0,0,,1,low
LKA,2020-05-24,0,0,0,0.0,0,,1,low
LKA,2020-06-09,1,6,8,0.902,1,protests,1,low
LKA,2020-06-10,0,0,0,0.0,0,,3,medium
LKA,2020-06-13,1,2,2,0.64,1,protests,1,low
LKA,2020-06-26,1,2,2,0.712,0,labour_strike,1,low
LKA,2020-07-02,1,4,6,0.918,1,"labour_strike,protests",1,low
LKA,2020-07-03,0,0,0,0.0,0,,3,medium
LKA,2020-07-18,1,2,2,0.672,0,protests,1,low
LKA,2020-07-23,0,0,0,0.0,0,,1,low
LKA,2020-07-24,1,6,6,1.0,0,"labour_strike,protests",2,low
LKA,2020-07-25,1,2,2,0.91,0,protests,1,low
LKA,2020-07-26,0,0,0,0.0,0,,1,low
LKA,2020-07-31,1,4,16,0.951,1,"labour_strike,protests",1,low
LKA,2020-08-01,1,2,14,0.951,1,labour_strike,2,low
LKA,2020-08-02,1,2,14,0.951,1,labour_strike,4,medium
LKA,2020-08-03,1,2,14,0.951,1,labour_strike,1,low
LKA,2020-08-05,0,0,0,0.0,0,,1,low
LKA,2020-08-17,0,0,0,0.0,0,,1,low
LKA,2020-08-18,1,2,2,0.884,0,protests,1,low
LKA,2020-08-25,1,2,2,0.8,0,protests,1,low
LKA,2020-08-26,0,0,0,0.0,0,,1,low
LKA,2020-09-07,0,0,0,0.0,0,,1,low
LKA,2020-09-10,1,2,2,0.766,0,protests,1,low
LKA,2020-09-12,0,0,0,0.0,0,,2,low
LKA,2020-09-19,0,0,0,0.0,0,,2,low
LKA,2020-09-23,0,0,0,0.0,0,,1,low
LKA,2020-09-26,0,0,0,0.0,0,,1,low
LKA,2020-10-27,0,0,0,0.0,0,,1,low
LKA,2020-11-03,0,0,0,0.0,0,,1,low
LKA,2020-11-10,0,0,0,0.0,0,,1,low
LKA,2020-11-27,1,4,6,0.8,0,"labour_strike,protests",2,low
LKA,2020-11-29,0,0,0,0.0,0,,1,low
LTU,2020-06-10,0,0,0,0.0,0,,1,low
LTU,2020-06-12,1,2,2,0.977,0,protests,1,low
LTU,2020-06-19,1,2,2,0.664,0,protests,1,low
LTU,2020-06-27,0,0,0,0.0,0,,1,low
LTU,2020-07-21,0,0,0,0.0,0,,1,low
LTU,2020-07-23,0,0,0,0.0,0,,1,low
LTU,2020-08-24,0,0,0,0.0,0,,1,low
LTU,2020-08-25,0,0,0,0.0,0,,1,low
LTU,2020-08-26,0,0,0,0.0,0,,1,low
LTU,2020-08-27,0,0,0,0.0,0,,1,low
LTU,2020-09-18,1,2,2,0.716,0,protests,1,low
LTU,2020-09-24,0,0,0,0.0,0,,1,low
LTU,2020-10-05,1,2,2,0.7,0,protests,1,low
LTU,2020-11-04,0,0,0,0.0,0,,1,low
LTU,2020-11-17,1,2,4,0.913,1,protests,2,low
LTU,2020-11-23,0,0,0,0.0,0,,1,low
LUX,2020-06-04,0,0,0,0.0,0,,1,low
LUX,2020-06-05,1,2,4,0.811,0,protests,1,low
LUX,2020-06-21,0,0,0,0.0,0,,1,low
LUX,2020-09-09,1,2,2,0.867,0,labour_strike,1,low
LUX,2020-10-11,0,0,0,0.0,0,,1,low
LUX,2020-10-28,0,0,0,0.0,0,,1,low
LUX,2020-11-27,1,2,2,0.954,0,protests,1,low
LVA,2020-05-27,0,0,0,0.0,0,,1,low
LVA,2020-08-11,0,0,0,0.0,0,,1,low
MAR,2020-05-08,0,0,0,0.0,0,,1,low
MAR,2020-05-28,0,0,0,0.0,0,,1,low
MAR,2020-06-14,0,0,0,0.0,0,,1,low
MAR,2020-07-01,0,0,0,0.0,0,,1,low
MAR,2020-09-09,0,0,0,0.0,0,,1,low
MAR,2020-09-14,0,0,0,0.0,0,,1,low
MAR,2020-09-20,0,0,0,0.0,0,,2,low
MAR,2020-09-23,0,0,0,0.0,0,,1,low
MDA,2020-07-27,1,2,2,0.855,0,protests,1,low
MDA,2020-08-21,0,0,0,0.0,0,,1,low
MDG,2020-05-25,1,2,2,0.924,0,labour_strike,1,low
MDG,2020-06-03,1,2,8,0.939,0,protests,2,low
MDG,2020-06-04,0,0,0,0.0,0,,2,low
MDG,2020-06-05,0,0,0,0.0,0,,1,low
MDG,2020-06-22,0,0,0,0.0,0,,1,low
MDV,2020-07-09,1,2,2,0.8,0,labour_strike,1,low
MDV,2020-07-13,1,2,3,0.963,1,protests,2,low
MDV,2020-07-15,1,1,2,0.963,1,protests,1,low
MDV,2020-07-19,0,0,0,0.0,0,,1,low
MDV,2020-07-21,1,2,2,0.618,0,protests,1,low
MDV,2020-08-02,1,2,2,0.7,0,labour_strike,1,low
MDV,2020-08-03,0,0,0,0.0,0,,1,low
MDV,2020-08-04,1,2,2,0.992,1,protests,1,low
MDV,2020-09-12,0,0,0,0.0,0,,1,low
MDV,2020-10-08,0,0,0,0.0,0,,1,low
MEX,2020-05-08,0,0,0,0.0,0,,1,low
MEX,2020-05-29,1,2,2,0.6,0,protests,2,low
MEX,2020-05-31,1,2,2,0.951,1,protests,1,low
MEX,2020-06-02,0,0,0,0.0,0,,2,low
MEX,2020-06-04,1,2,16,0.849,1,protests,1,low
MEX,2020-06-05,1,3,17,0.849,1,protests,2,low
MEX,2020-06-06,1,2,16,0.849,1,protests,3,medium
MEX,2020-06-08,0,0,0,0.0,0,,2,low
MEX,2020-06-15,1,2,3,0.95,1,protests,1,low
MEX,2020-06-16,0,0,0,0.0,0,,3,medium
MEX,2020-06-18,0,0,0,0.0,0,,1,low
MEX,2020-06-30,0,0,0,0.0,0,,1,low
MEX,2020-07-11,1,2,2,0.7,0,labour_strike,1,low
MEX,2020-07-20,0,0,0,0.0,0,,2,low
MEX,2020-07-24,0,0,0,0.0,0,,1,low
MEX,2020-07-27,0,0,0,0.0,0,,1,low
MEX,2020-07-28,0,0,0,0.0,0,,2,low
MEX,2020-07-29,0,0,0,0.0,0,,2,low
MEX,2020-07-30,1,2,2,1.0,1,protests,2,low
MEX,2020-08-18,1,3,4,0.97,0,labour_strike,1,low
MEX,2020-09-09,0,0,0,0.0,0,,1,low
MEX,2020-09-10,0,0,0,0.0,0,,2,low
MEX,2020-09-12,0,0,0,0.0,0,,2,low
MEX,2020-09-15,0,0,0,0.0,0,,1,low
MEX,2020-09-20,1,4,6,0.8,0,protests,1,low
MEX,2020-09-23,1,2,4,0.8,0,protests,1,low
MEX,2020-09-24,0,0,0,0.0,0,,1,low
MEX,2020-10-22,0,0,0,0.0,0,,1,low
MEX,2020-10-23,0,0,0,0.0,0,,1,low
MEX,2020-11-09,1,2,8,0.9,0,protests,1,low
MEX,2020-11-10,0,0,0,0.0,0,,2,low
MEX,2020-11-16,0,0,0,0.0,0,,1,low
MEX,2020-11-19,0,0,0,0.0,0,,1,low
MKD,2020-08-21,1,2,2,0.6,1,protests,1,low
MKD,2020-09-09,1,2,4,0.979,1,protests,1,low
MKD,2020-09-10,0,0,0,0.0,0,,1,low
MKD,2020-09-25,0,0,0,0.0,0,,1,low
MKD,2020-09-28,0,0,0,0.0,0,,1,low
MKD,2020-11-10,0,0,0,0.0,0,,1,low
MLI,2020-05-08,0,0,0,0.0,0,,1,low
MLI,2020-06-05,1,2,6,0.778,1,protests,1,low
MLI,2020-06-06,0,0,0,0.0,0,,2,low
MLI,2020-06-07,0,0,0,0.0,0,,1,low
MLI,2020-06-13,0,0,0,0.0,0,,1,low
MLI,2020-06-18,0,0,0,0.0,0,,1,low
MLI,2020-06-19,1,4,16,0.992,1,protests,4,medium
MLI,2020-06-20,0,0,0,0.0,0,,3,medium
MLI,2020-06-21,0,0,0,0.0,0,,2,low
MLI,2020-07-02,0,0,0,0.0,0,,1,low
MLI,2020-07-06,0,0,0,0.0,0,,3,medium
MLI,2020-07-07,0,0,0,0.0,0,,1,low
MLI,2020-07-08,0,0,0,0.0,0,,1,low
MLI,2020-07-09,1,1,28,0.98,1,protests,1,low
MLI,2020-07-10,1,1,28,0.98,1,protests,3,medium
MLI,2020-07-11,1,1,28,0.98,1,protests,4,medium
MLI,2020-07-12,1,1,28,0.98,1,protests,6,medium
MLI,2020-07-13,1,1,28,0.98,1,protests,5,medium
MLI,2020-07-14,1,1,28,0.98,1,protests,1,low
MLI,2020-07-15,1,1,28,0.98,1,protests,4,medium
MLI,2020-07-17,0,0,0,0.0,0,,5,medium
MLI,2020-07-19,1,2,9,0.987,1,protests,1,low
MLI,2020-07-20,1,2,9,0.987,1,protests,1,low
MLI,2020-07-21,1,2,9,0.987,1,protests,1,low
MLI,2020-07-23,1,2,9,0.987,1,protests,2,low
MLI,2020-07-28,0,0,0,0.0,0,,1,low
MLI,2020-07-29,1,2,2,0.719,0,protests,2,low
MLI,2020-07-30,0,0,0,0.0,0,,1,low
MLI,2020-08-03,1,2,4,0.918,1,protests,2,low
MLI,2020-08-11,1,2,20,0.95,1,protests,2,low
MLI,2020-08-12,1,2,20,0.95,1,protests,6,medium
MLI,2020-08-13,0,0,0,0.0,0,,2,low
MLI,2020-08-14,0,0,0,0.0,0,,1,low
MLI,2020-08-16,0,0,0,0.0,0,,1,low
MLI,2020-08-19,1,2,10,0.85,1,protests,3,medium
MLI,2020-08-20,1,2,10,0.85,1,protests,3,medium
MLI,2020-08-26,0,0,0,0.0,0,,1,low
MLI,2020-08-27,0,0,0,0.0,0,,1,low
MLI,2020-09-11,0,0,0,0.0,0,,1,low
MLI,2020-09-12,0,0,0,0.0,0,,1,low
MLI,2020-10-01,0,0,0,0.0,0,,1,low
MLI,2020-10-04,0,0,0,0.0,0,,1,low
MLI,2020-11-19,0,0,0,0.0,0,,1,low
MLT,2020-06-06,1,2,2,0.7,1,protests,1,low
MLT,2020-06-11,0,0,0,0.0,0,,1,low
MLT,2020-06-13,1,2,2,0.698,1,protests,1,low
MLT,2020-06-17,1,2,2,0.7,1,protests,1,low
MLT,2020-06-21,0,0,0,0.0,0,,2,low
MLT,2020-06-22,1,2,4,0.953,1,protests,1,low
MLT,2020-06-25,1,2,4,0.7,1,protests,2,low
MLT,2020-07-06,1,2,2,0.8,1,protests,1,low
MLT,2020-07-22,1,2,2,0.7,0,labour_strike,1,low
MLT,2020-07-30,0,0,0,0.0,0,,1,low
MLT,2020-08-03,0,0,0,0.0,0,,1,low
MLT,2020-08-05,1,4,8,0.8,1,"labour_strike,protests",1,low
MLT,2020-08-06,1,2,6,0.8,1,labour_strike,1,low
MLT,2020-08-07,0,0,0,0.0,0,,1,low
MLT,2020-08-20,0,0,0,0.0,0,,1,low
MLT,2020-09-04,0,0,0,0.0,0,,1,low
MLT,2020-09-09,0,0,0,0.0,0,,1,low
MLT,2020-09-14,0,0,0,0.0,0,,1,low
MLT,2020-09-15,0,0,0,0.0,0,,2,low
MLT,2020-10-02,0,0,0,0.0,0,,1,low
MLT,2020-10-29,1,2,2,0.6,0,protests,1,low
MMR,2020-05-20,0,0,0,0.0,0,,1,low
MMR,2020-06-02,0,0,0,0.0,0,,1,low
MMR,2020-06-12,0,0,0,0.0,0,,1,low
MMR,2020-06-15,0,0,0,0.0,0,,1,low
MMR,2020-06-18,0,0,0,0.0,0,,1,low
MMR,2020-06-20,0,0,0,0.0,0,,1,low
MMR,2020-06-23,0,0,0,0.0,0,,1,low
MMR,2020-06-24,0,0,0,0.0,0,,1,low
MMR,2020-06-25,0,0,0,0.0,0,,1,low
MMR,2020-07-04,0,0,0,0.0,0,,1,low
MMR,2020-07-05,0,0,0,0.0,0,,1,low
MMR,2020-07-10,1,2,2,0.7,0,protests,1,low
MMR,2020-07-18,0,0,0,0.0,0,,1,low
MMR,2020-07-21,0,0,0,0.0,0,,1,low
MMR,2020-07-23,0,0,0,0.0,0,,1,low
MMR,2020-07-26,0,0,0,0.0,0,,1,low
MMR,2020-07-28,0,0,0,0.0,0,,1,low
MMR,2020-08-15,0,0,0,0.0,0,,1,low
MMR,2020-08-16,0,0,0,0.0,0,,1,low
MMR,2020-08-22,0,0,0,0.0,0,,1,low
MMR,2020-09-06,0,0,0,0.0,0,,2,low
MMR,2020-09-10,0,0,0,0.0,0,,2,low
MMR,2020-09-11,0,0,0,0.0,0,,1,low
MMR,2020-10-17,0,0,0,0.0,0,,1,low
MMR,2020-11-30,0,0,0,0.0,0,,1,low
MNE,2020-05-14,1,1,2,0.85,1,protests,1,low
MNE,2020-05-15,1,1,2,0.85,1,protests,1,low
MNE,2020-06-09,0,0,0,0.0,0,,1,low
MNE,2020-06-22,1,2,6,0.767,1,protests,1,low
MNE,2020-06-25,0,0,0,0.0,0,,3,medium
MNE,2020-09-07,0,0,0,0.0,0,,2,low
MNG,2020-06-24,0,0,0,0.0,0,,1,low
MNG,2020-07-11,0,0,0,0.0,0,,1,low
MNG,2020-07-17,0,0,0,0.0,0,,1,low
MNG,2020-08-03,0,0,0,0.0,0,,1,low
MOZ,2020-05-12,0,0,0,0.0,0,,1,low
MOZ,2020-07-04,0,0,0,0.0,0,,1,low
MOZ,2020-07-13,0,0,0,0.0,0,,1,low
MOZ,2020-07-16,0,0,0,0.0,0,,1,low
MOZ,2020-07-30,0,0,0,0.0,0,,1,low
MOZ,2020-11-02,0,0,0,0.0,0,,1,low
MOZ,2020-11-12,0,0,0,0.0,0,,1,low
MRT,2020-05-22,0,0,0,0.0,0,,1,low
MRT,2020-07-16,0,0,0,0.0,0,,1,low
MRT,2020-08-07,0,0,0,0.0,0,,1,low
MUS,2020-07-17,0,0,0,0.0,0,,1,low
MUS,2020-07-31,1,2,2,0.961,0,protests,1,low
MUS,2020-08-07,0,0,0,0.0,0,,1,low
MUS,2020-08-08,0,0,0,0.0,0,,2,low
MUS,2020-08-09,0,0,0,0.0,0,,4,medium
MUS,2020-08-10,0,0,0,0.0,0,,1,low
MUS,2020-08-11,0,0,0,0.0,0,,3,medium
MUS,2020-08-12,0,0,0,0.0,0,,2,low
MUS,2020-08-28,0,0,0,0.0,0,,2,low
MUS,2020-08-29,1,2,53,1.0,1,protests,9,medium
MUS,2020-08-30,1,2,53,1.0,1,protests,8,medium
MUS,2020-08-31,1,2,53,1.0,1,protests,5,medium
MUS,2020-09-01,0,0,0,0.0,0,,6,medium
MUS,2020-09-02,0,0,0,0.0,0,,1,low
MUS,2020-09-12,1,2,6,0.899,1,protests,2,low
MUS,2020-09-13,0,0,0,0.0,0,,1,low
MUS,2020-09-14,0,0,0,0.0,0,,1,low
MUS,2020-09-23,0,0,0,0.0,0,,1,low
MUS,2020-10-20,0,0,0,0.0,0,,1,low
MUS,2020-10-23,0,0,0,0.0,0,,1,low
MUS,2020-11-27,0,0,0,0.0,0,,1,low
MWI,2020-05-01,0,0,0,0.0,0,,1,low
MWI,2020-06-17,1,2,4,0.959,0,protests,1,low
MWI,2020-06-18,0,0,0,0.0,0,,1,low
MWI,2020-06-20,1,2,2,0.8,0,protests,1,low
MWI,2020-07-09,0,0,0,0.0,0,,1,low
MWI,2020-07-13,1,2,2,0.8,0,protests,1,low
MWI,2020-08-07,0,0,0,0.0,0,,1,low
MWI,2020-08-11,1,2,2,0.7,0,protests,1,low
MWI,2020-09-23,0,0,0,0.0,0,,1,low
MWI,2020-10-13,0,0,0,0.0,0,,1,low
MWI,2020-10-15,0,0,0,0.0,0,,1,low
MWI,2020-10-28,1,4,6,0.814,0,"labour_strike,protests",3,medium
MWI,2020-11-04,1,2,2,0.921,0,protests,1,low
MWI,2020-11-30,1,2,2,0.821,0,protests,1,low
MYS,2020-05-02,0,0,0,0.0,0,,1,low
MYS,2020-05-09,0,0,0,0.0,0,,1,low
MYS,2020-05-11,0,0,0,0.0,0,,2,low
MYS,2020-05-13,0,0,0,0.0,0,,1,low
MYS,2020-05-28,0,0,0,0.0,0,,1,low
MYS,2020-06-02,1,2,8,0.942,1,protests,1,low
MYS,2020-06-04,1,4,10,0.942,1,"labour_strike,protests",4,medium
MYS,2020-06-06,0,0,0,0.0,0,,1,low
MYS,2020-06-17,1,2,4,0.7,0,protests,1,low
MYS,2020-06-18,0,0,0,0.0,0,,1,low
MYS,2020-06-19,0,0,0,0.0,0,,1,low
MYS,2020-06-21,0,0,0,0.0,0,,1,low
MYS,2020-06-22,1,2,2,0.6,1,protests,2,low
MYS,2020-06-24,0,0,0,0.0,0,,1,low
MYS,2020-06-27,1,2,4,0.7,0,labour_strike,1,low
MYS,2020-06-28,1,2,4,0.7,0,labour_strike,2,low
MYS,2020-06-29,1,2,4,0.7,0,labour_strike,1,low
MYS,2020-06-30,0,0,0,0.0,0,,1,low
MYS,2020-07-01,0,0,0,0.0,0,,1,low
MYS,2020-07-14,0,0,0,0.0,0,,3,medium
MYS,2020-07-19,0,0,0,0.0,0,,1,low
MYS,2020-08-21,0,0,0,0.0,0,,2,low
MYS,2020-09-02,0,0,0,0.0,0,,1,low
MYS,2020-09-04,0,0,0,0.0,0,,1,low
MYS,2020-09-07,0,0,0,0.0,0,,2,low
MYS,2020-09-15,0,0,0,0.0,0,,1,low
MYS,2020-09-27,0,0,0,0.0,0,,1,low
MYS,2020-10-05,0,0,0,0.0,0,,1,low
MYS,2020-10-11,1,2,2,0.8,0,protests,1,low
MYS,2020-10-23,0,0,0,0.0,0,,1,low
MYS,2020-11-05,0,0,0,0.0,0,,1,low
MYS,2020-11-06,0,0,0,0.0,0,,1,low
MYS,2020-11-30,0,0,0,0.0,0,,1,low
MYS,2020-12-01,0,0,0,0.0,0,,1,low
NAM,2020-05-05,0,0,0,0.0,0,,1,low
NAM,2020-10-15,0,0,0,0.0,0,,1,low
NAM,2020-10-17,1,1,1,0.792,0,protests,1,low
NAM,2020-10-23,0,0,0,0.0,0,,1,low
NAM,2020-10-25,0,0,0,0.0,0,,1,low
NAM,2020-11-12,0,0,0,0.0,0,,1,low
NER,2020-05-08,0,0,0,0.0,0,,1,low
NER,2020-05-10,0,0,0,0.0,0,,1,low
NER,2020-05-22,0,0,0,0.0,0,,1,low
NER,2020-05-30,0,0,0,0.0,0,,1,low
NER,2020-06-08,0,0,0,0.0,0,,1,low
NER,2020-06-16,1,1,1,0.677,0,protests,1,low
NER,2020-06-22,0,0,0,0.0,0,,1,low
NER,2020-06-23,0,0,0,0.0,0,,1,low
NER,2020-06-25,0,0,0,0.0,0,,3,medium
NER,2020-07-16,0,0,0,0.0,0,,1,low
NER,2020-07-17,0,0,0,0.0,0,,1,low
NER,2020-07-19,0,0,0,0.0,0,,1,low
NER,2020-07-21,0,0,0,0.0,0,,1,low
NER,2020-07-22,0,0,0,0.0,0,,1,low
NER,2020-07-24,1,2,6,0.985,0,labour_strike,1,low
NER,2020-07-25,0,0,0,0.0,0,,3,medium
NER,2020-07-26,0,0,0,0.0,0,,2,low
NER,2020-08-01,1,2,2,0.619,0,protests,1,low
NER,2020-08-06,0,0,0,0.0,0,,1,low
NER,2020-08-10,0,0,0,0.0,0,,1,low
NER,2020-08-11,0,0,0,0.0,0,,1,low
NER,2020-08-12,0,0,0,0.0,0,,2,low
NER,2020-08-24,0,0,0,0.0,0,,1,low
NER,2020-08-28,0,0,0,0.0,0,,1,low
NER,2020-08-31,1,2,6,0.949,0,protests,2,low
NER,2020-09-01,0,0,0,0.0,0,,1,low
NER,2020-09-03,0,0,0,0.0,0,,1,low
NER,2020-09-04,0,0,0,0.0,0,,1,low
NER,2020-09-07,0,0,0,0.0,0,,1,low
NER,2020-09-09,0,0,0,0.0,0,,1,low
NER,2020-09-10,0,0,0,0.0,0,,2,low
NER,2020-09-11,0,0,0,0.0,0,,4,medium
NER,2020-09-12,0,0,0,0.0,0,,1,low
NER,2020-09-14,0,0,0,0.0,0,,3,medium
NER,2020-09-15,0,0,0,0.0,0,,1,low
NER,2020-09-18,0,0,0,0.0,0,,3,medium
NER,2020-09-19,0,0,0,0.0,0,,1,low
NER,2020-09-21,0,0,0,0.0,0,,1,low
NER,2020-09-22,0,0,0,0.0,0,,1,low
NER,2020-09-23,0,0,0,0.0,0,,1,low
NER,2020-09-24,1,2,2,0.6,1,protests,3,medium
NER,2020-09-26,0,0,0,0.0,0,,1,low
NER,2020-09-28,0,0,0,0.0,0,,2,low
NER,2020-09-29,0,0,0,0.0,0,,3,medium
NER,2020-10-02,0,0,0,0.0,0,,3,medium
NER,2020-10-10,0,0,0,0.0,0,,1,low
NER,2020-10-13,1,2,6,0.95,1,protests,2,low
NER,2020-10-14,1,1,5,0.95,1,protests,3,medium
NER,2020-10-16,1,1,5,0.95,1,protests,1,low
NER,2020-10-17,1,1,5,0.95,1,protests,1,low
NER,2020-10-19,1,2,7,0.95,1,protests,2,low
NER,2020-10-20,0,0,0,0.0,0,,1,low
NER,2020-10-29,1,2,4,0.82,1,protests,2,low
NER,2020-11-03,0,0,0,0.0,0,,1,low
NER,2020-11-11,0,0,0,0.0,0,,1,low
NER,2020-11-19,0,0,0,0.0,0,,1,low
NER,2020-11-28,0,0,0,0.0,0,,1,low
NER,2020-11-29,0,0,0,0.0,0,,2,low
NGA,2020-05-01,1,3,12,0.912,1,labour_strike,6,medium
NGA,2020-05-02,1,1,10,0.912,1,labour_strike,5,medium
NGA,2020-05-03,1,1,10,0.912,1,labour_strike,2,low
NGA,2020-05-04,1,4,14,0.912,1,"labour_strike,protests",5,medium
NGA,2020-05-05,1,2,12,0.912,1,"labour_strike,protests",2,low
NGA,2020-05-06,1,4,21,0.981,1,"labour_strike,protests",1,low
NGA,2020-05-07,1,3,19,0.981,1,"labour_strike,protests",2,low
NGA,2020-05-08,1,5,21,0.981,1,"labour_strike,protests",5,medium
NGA,2020-05-09,1,2,9,0.981,1,protests,3,medium
NGA,2020-05-10,1,3,11,0.981,1,"labour_strike,protests",2,low
NGA,2020-05-11,1,2,10,0.981,1,"labour_strike,protests",3,medium
NGA,2020-05-12,1,6,7,1.0,1,"labour_strike,protests",7,medium
NGA,2020-05-14,1,1,2,0.905,1,labour_strike,4,medium
NGA,2020-05-16,1,3,55,0.948,1,"labour_strike,protests",4,medium
NGA,2020-05-17,1,2,54,0.948,1,"labour_strike,protests",3,medium
