country_iso3,date,cpi_yoy,cpi_mom,unemployment_rate,unemployment_sa,earnings_monthly
PNG,2022-10-01,2.87,0.12499999999999999,,,
PNG,2022-11-01,2.87,0.12499999999999999,,,
PNG,2022-12-01,2.87,0.12499999999999999,,,
PNG,2023-01-01,0.9515384615384617,-1.6076923076923075,,,
PNG,2023-02-01,0.9515384615384617,-1.6076923076923075,,,
PNG,2023-03-01,0.9515384615384617,-1.6076923076923075,,,
PNG,2023-04-01,1.3423076923076922,1.8523076923076922,,,
PNG,2023-05-01,1.3423076923076922,1.8523076923076922,,,
PNG,2023-06-01,1.3423076923076922,1.8523076923076922,,,
PNG,2023-07-01,1.6423076923076925,1.3324999999999998,,,
PNG,2023-08-01,1.6423076923076925,1.3324999999999998,,,
PNG,2023-09-01,1.6423076923076925,1.3324999999999998,,,
PNG,2023-10-01,2.0446153846153843,0.4115384615384615,,,
PNG,2023-11-01,2.0446153846153843,0.4115384615384615,,,
PNG,2023-12-01,2.0446153846153843,0.4115384615384615,,,
PNG,2024-01-01,2.6584615384615384,-0.8261538461538461,,,
PNG,2024-02-01,2.6584615384615384,-0.8261538461538461,,,
PNG,2024-03-01,2.6584615384615384,-0.8261538461538461,,,
PNG,2024-04-01,0.13846153846153839,-0.7391666666666666,,,
PNG,2024-05-01,0.13846153846153839,-0.7391666666666666,,,
PNG,2024-06-01,0.13846153846153839,-0.7391666666666666,,,
PNG,2024-07-01,-0.30692307692307685,0.9245454545454546,,,
PNG,2024-08-01,-0.30692307692307685,0.9245454545454546,,,
PNG,2024-09-01,-0.30692307692307685,0.9245454545454546,,,
PNG,2024-10-01,1.013076923076923,2.0541666666666667,,,
PNG,2024-11-01,1.013076923076923,2.0541666666666667,,,
PNG,2024-12-01,1.013076923076923,2.0541666666666667,,,
PNG,2025-01-01,13.003076923076925,11.113076923076923,,,
PNG,2025-02-01,13.003076923076925,11.113076923076923,,,
PNG,2025-03-01,13.003076923076925,11.113076923076923,,,
PNG,2025-04-01,12.845384615384614,-1.2818181818181817,,,
PNG,2025-05-01,12.845384615384614,-1.2818181818181817,,,
PNG,2025-06-01,12.845384615384614,-1.2818181818181817,,,
PNG,2025-07-01,12.845384615384614,-1.2818181818181817,,,
PNG,2025-08-01,12.845384615384614,-1.2818181818181817,,,
PNG,2025-09-01,12.845384615384614,-1.2818181818181817,,,
PNG,2025-10-01,12.845384615384614,-1.2818181818181817,,,
PNG,2025-11-01,12.845384615384614,-1.2818181818181817,,,
PNG,2025-12-01,12.845384615384614,-1.2818181818181817,,,
POL,2017-01-01,1.2053846153846153,0.0,5.6,5.3,
POL,2017-02-01,1.5692307692307692,0.17,5.5,5.1,
POL,2017-03-01,1.5176923076923077,0.08636363636363636,5.3,5.1,
POL,2017-04-01,1.5446153846153847,0.4640000000000001,5.2,5.2,
POL,2017-05-01,1.3515384615384616,4.163336342344337e-17,5.1,5.2,
POL,2017-06-01,0.963076923076923,-0.25181818181818183,4.9,5.1,
POL,2017-07-01,1.0092307692307692,-0.21363636363636365,4.8,4.9,
POL,2017-08-01,1.0823076923076924,-0.16,4.8,4.9,
POL,2017-09-01,1.4561538461538461,0.45333333333333337,4.8,4.8,
POL,2017-10-01,1.445,0.4153846153846154,4.6,4.7,
POL,2017-11-01,1.6,0.36,4.5,4.6,
POL,2017-12-01,1.1992307692307693,0.05700000000000001,4.4,4.4,
POL,2018-01-01,1.2438461538461536,0.04384615384615387,4.4,4.2,
POL,2018-02-01,0.89,-0.21916666666666665,4.2,4.0,
POL,2018-03-01,0.8099999999999999,-0.006666666666666654,4.0,3.9,
POL,2018-04-01,1.07,0.5808333333333333,3.7,3.8,
POL,2018-05-01,1.189230769230769,0.18923076923076926,3.6,3.8,
POL,2018-06-01,1.4938461538461536,0.07833333333333335,3.6,3.8,
POL,2018-07-01,1.5184615384615385,-0.21599999999999997,3.8,3.9,
POL,2018-08-01,1.6861538461538463,0.03333333333333333,3.9,3.9,
POL,2018-09-01,1.5046153846153845,0.2608333333333333,4.0,3.9,
POL,2018-10-01,1.4923076923076926,0.4046153846153846,3.9,3.9,
POL,2018-11-01,1.106923076923077,-0.09363636363636361,3.8,3.9,
POL,2018-12-01,0.98,-0.17909090909090908,3.9,3.8,
POL,2019-01-01,0.7146153846153847,-0.12692307692307692,4.0,3.7,
POL,2019-02-01,1.0907692307692307,0.17461538461538462,3.9,3.6,
POL,2019-03-01,1.463846153846154,0.39833333333333326,3.7,3.5,
POL,2019-04-01,1.873076923076923,1.1127272727272728,3.3,3.4,
POL,2019-05-01,1.676153846153846,-0.007500000000000007,3.1,3.3,
POL,2019-06-01,1.8676923076923078,0.2630769230769231,3.0,3.2,
POL,2019-07-01,1.963076923076923,-0.09181818181818185,3.1,3.2,
POL,2019-08-01,2.1,0.007777777777777788,3.1,3.1,
POL,2019-09-01,2.003846153846154,0.36181818181818176,3.0,3.1,
POL,2019-10-01,1.9738461538461538,0.4390909090909091,2.9,3.0,
POL,2019-11-01,2.1384615384615384,0.094,2.8,3.0,
POL,2019-12-01,2.8969230769230774,0.66,2.9,2.9,
POL,2020-01-01,3.3307692307692305,0.2923076923076924,3.1,2.9,
POL,2020-02-01,3.6538461538461537,0.4869230769230769,3.1,2.8,
POL,2020-03-01,3.523846153846154,0.23153846153846153,3.0,2.9,
POL,2020-04-01,2.5330769230769232,-0.09249999999999999,3.1,3.1,
POL,2020-05-01,2.3607692307692307,-0.21499999999999997,3.1,3.3,
POL,2020-06-01,2.8261538461538462,0.7584615384615384,3.2,3.4,
POL,2020-07-01,2.9284615384615384,0.04461538461538461,3.3,3.4,
POL,2020-08-01,2.869230769230769,-0.04818181818181821,3.3,3.3,
POL,2020-09-01,3.1576923076923076,0.5992307692307692,3.2,3.3,
POL,2020-10-01,3.0484615384615386,0.2866666666666667,3.0,3.2,
POL,2020-11-01,3.117692307692308,0.145,3.0,3.2,
POL,2020-12-01,2.5415384615384613,0.043000000000000003,3.3,3.3,
POL,2021-01-01,2.8038461538461537,0.5615384615384615,3.9,3.6,
POL,2021-02-01,2.727692307692308,0.42769230769230765,4.1,3.8,
POL,2021-03-01,3.5746153846153845,1.0692307692307692,4.1,3.8,
POL,2021-04-01,4.429230769230769,0.7061538461538461,3.8,3.7,
POL,2021-05-01,4.926153846153847,0.25583333333333336,3.5,3.6,
POL,2021-06-01,4.147692307692308,0.030769230769230785,3.3,3.5,
POL,2021-07-01,4.570769230769231,0.47583333333333333,3.2,3.3,
POL,2021-08-01,4.896923076923077,0.3,3.1,3.1,
POL,2021-09-01,5.273846153846154,1.03,3.0,3.0,
POL,2021-10-01,6.100769230769231,1.1091666666666666,2.9,3.0,
POL,2021-11-01,6.660769230769231,0.7599999999999999,2.8,3.0,
POL,2021-12-01,7.165384615384616,0.6218181818181818,2.9,3.0,
POL,2022-01-01,7.708461538461539,1.2133333333333332,3.2,2.9,
POL,2022-02-01,7.383846153846155,0.17461538461538464,3.2,2.9,
POL,2022-03-01,9.128461538461538,2.6923076923076925,3.0,2.8,
POL,2022-04-01,9.955384615384615,1.6116666666666666,2.7,2.8,
POL,2022-05-01,11.246923076923078,1.4875,2.6,2.8,
POL,2022-06-01,12.572307692307692,1.1623076923076923,2.6,2.8,
POL,2022-07-01,12.396923076923077,0.32769230769230767,2.8,2.9,
POL,2022-08-01,12.598461538461539,0.55,2.9,2.9,
POL,2022-09-01,13.647692307692306,1.9015384615384614,3.0,3.0,
POL,2022-10-01,14.19076923076923,1.6258333333333332,2.9,3.0,
POL,2022-11-01,14.129999999999999,0.6215384615384616,2.9,2.9,
POL,2022-12-01,13.773846153846154,0.28454545454545455,2.8,2.8,
POL,2023-01-01,14.256923076923076,1.5500000000000003,3.0,2.7,
POL,2023-02-01,15.433076923076923,1.1676923076923076,3.0,2.7,
POL,2023-03-01,13.850000000000001,1.22,2.8,2.7,
POL,2023-04-01,13.09769230769231,0.8538461538461538,2.6,2.7,
POL,2023-05-01,11.765384615384615,0.16636363636363632,2.5,2.7,
POL,2023-06-01,10.682307692307692,0.128,2.5,2.8,
POL,2023-07-01,10.237692307692308,-0.0433333333333333,2.6,2.8,
POL,2023-08-01,9.831538461538461,0.2590909090909091,2.7,2.8,
POL,2023-09-01,7.81076923076923,0.02384615384615387,2.9,2.9,
POL,2023-10-01,6.767692307692308,0.5183333333333334,3.0,3.0,
POL,2023-11-01,6.613846153846154,0.5423076923076923,3.1,3.1,
POL,2023-12-01,6.408461538461538,0.04666666666666669,3.1,3.0,
POL,2024-01-01,5.031538461538461,0.21,3.3,2.9,
POL,2024-02-01,4.287692307692307,0.46,3.2,2.9,
POL,2024-03-01,3.4861538461538464,0.52,3.0,2.8,
POL,2024-04-01,3.4723076923076923,0.8469230769230769,2.7,2.8,
POL,2024-05-01,3.39,0.06749999999999999,2.6,2.9,
POL,2024-06-01,3.2776923076923077,-0.00999999999999999,2.7,2.9,
POL,2024-07-01,4.058461538461538,0.7253846153846154,2.9,3.0,
POL,2024-08-01,3.9092307692307693,0.06307692307692306,3.0,3.0,
POL,2024-09-01,4.3392307692307694,0.42923076923076925,3.0,3.0,
POL,2024-10-01,4.299230769230769,0.4766666666666666,2.8,2.8,
POL,2024-11-01,4.163846153846154,0.3923076923076923,2.7,2.8,
POL,2024-12-01,4.013076923076923,-0.11909090909090908,2.9,2.8,
POL,2025-01-01,4.6325,0.515,3.4,3.0,
POL,2025-02-01,4.150769230769231,0.3854545454545455,3.5,3.1,
POL,2025-03-01,4.093846153846154,0.3830769230769231,3.3,3.1,
POL,2025-04-01,3.7169230769230768,0.5008333333333334,3.0,3.1,
POL,2025-05-01,3.4653846153846155,-0.18923076923076926,2.8,3.0,
POL,2025-06-01,3.575384615384615,0.11416666666666664,2.8,3.1,
POL,2025-07-01,3.123846153846154,0.29923076923076924,3.0,3.2,
POL,2025-08-01,3.066923076923077,-0.0018181818181818173,3.2,3.2,
POL,2025-09-01,3.02,0.43083333333333335,3.2,3.2,
POL,2025-10-01,2.8938461538461535,0.41600000000000004,3.2,3.2,
POL,2025-11-01,2.4976923076923074,5.046468293750712e-18,3.2,3.2,
POL,2025-12-01,2.496153846153846,-0.13499999999999998,3.3,3.2,
PRI,2017-01-01,,,11.6,,
PRI,2017-02-01,,,11.3,,
PRI,2017-03-01,,,11.0,,
PRI,2017-04-01,,,11.5,,
PRI,2017-05-01,,,10.3,,
PRI,2017-06-01,,,9.4,,
PRI,2017-07-01,,,10.5,,
PRI,2017-08-01,,,11.8,,
PRI,2017-09-01,,,11.0,,
PRI,2017-10-01,,,11.4,,
PRI,2017-11-01,,,10.4,,
PRI,2017-12-01,,,9.9,,
PRI,2018-01-01,,,10.7,,
PRI,2018-02-01,,,10.0,,
PRI,2018-03-01,,,9.8,,
PRI,2018-04-01,,,9.4,,
PRI,2018-05-01,,,9.3,,
PRI,2018-06-01,,,9.2,,
PRI,2018-07-01,,,9.5,,
PRI,2018-08-01,,,9.2,,
PRI,2018-09-01,,,8.7,,
PRI,2018-10-01,,,8.3,,
PRI,2018-11-01,,,7.7,,
PRI,2018-12-01,,,8.5,,
PRI,2019-01-01,,,8.0,,
PRI,2019-02-01,,,9.0,,
PRI,2019-03-01,,,9.3,,
PRI,2019-04-01,,,7.8,,
PRI,2019-05-01,,,7.8,,
PRI,2019-06-01,,,8.0,,
PRI,2019-07-01,,,7.9,,
PRI,2019-08-01,,,7.0,,
PRI,2019-09-01,,,8.2,,
PRI,2019-10-01,,,9.0,,
PRI,2019-11-01,,,8.5,,
PRI,2019-12-01,,,9.2,,
PRI,2020-01-01,,,9.6,,
PRI,2020-02-01,,,7.8,,
PRI,2020-03-01,,,7.8,,
PRI,2020-04-01,,,7.8,,
PRI,2020-05-01,,,9.6,,
PRI,2020-06-01,,,8.5,,
PRI,2020-07-01,,,7.3,,
PRI,2020-08-01,,,8.5,,
PRI,2020-09-01,,,9.4,,
PRI,2020-10-01,,,8.5,,
PRI,2020-11-01,,,9.5,,
PRI,2020-12-01,,,10.6,,
PRI,2021-01-01,,,9.1,,
PRI,2021-02-01,,,7.9,,
PRI,2021-03-01,,,7.4,,
PRI,2021-04-01,,,7.1,,
PRI,2021-05-01,,,8.1,,
PRI,2021-06-01,,,8.2,,
PRI,2021-07-01,,,9.3,,
PRI,2021-08-01,,,9.2,,
PRI,2021-09-01,,,7.9,,
PRI,2021-10-01,,,7.1,,
PRI,2021-11-01,,,7.3,,
PRI,2021-12-01,,,6.7,,
PRI,2022-01-01,,,6.4,,
PRI,2022-02-01,,,6.0,,
PRI,2022-03-01,,,5.8,,
PRI,2022-04-01,,,5.8,,
PRI,2022-05-01,,,5.8,,
PRI,2022-06-01,,,5.8,,
PRI,2022-07-01,,,5.7,,
PRI,2022-08-01,,,6.0,,
PRI,2022-09-01,,,6.3,,
PRI,2022-10-01,,,6.5,,
PRI,2022-11-01,,,6.2,,
PRI,2022-12-01,,,6.0,,
PRI,2023-01-01,,,5.6,,
PRI,2023-02-01,,,5.9,,
PRI,2023-03-01,,,5.8,,
PRI,2023-04-01,,,5.6,,
PRI,2023-05-01,,,6.1,,
PRI,2023-06-01,,,6.2,,
PRI,2023-07-01,,,6.8,,
PRI,2023-08-01,,,6.1,,
PRI,2023-09-01,,,5.6,,
PRI,2023-10-01,,,5.5,,
PRI,2023-11-01,,,5.7,,
PRI,2023-12-01,,,5.8,,
PRI,2024-01-01,,,5.8,,
PRI,2024-02-01,,,5.8,,
PRI,2024-03-01,,,5.7,,
PRI,2024-04-01,,,5.6,,
PRI,2024-05-01,,,5.6,,
PRI,2024-06-01,,,5.6,,
PRI,2024-07-01,,,6.0,,
PRI,2024-08-01,,,5.7,,
PRI,2024-09-01,,,5.5,,
PRI,2024-10-01,,,5.5,,
PRI,2024-11-01,,,5.5,,
PRI,2024-12-01,,,5.4,,
PRI,2025-01-01,,,5.4,,
PRI,2025-02-01,,,5.3,,
PRI,2025-03-01,,,5.3,,
PRI,2025-04-01,,,5.3,,
PRI,2025-05-01,,,5.2,,
PRI,2025-06-01,,,5.7,,
PRI,2025-07-01,,,5.7,,
PRI,2025-08-01,,,6.4,,
PRI,2025-09-01,,,6.1,,
PRI,2025-10-01,,,5.8,,
PRI,2025-11-01,,,5.6,,
PRI,2025-12-01,,,5.6,,
PRT,2017-01-01,1.2123076923076923,-0.9841666666666667,10.6,10.2,
PRT,2017-02-01,1.2407692307692306,-0.5045454545454546,10.5,10.1,
PRT,2017-03-01,1.1500000000000001,2.4569230769230765,10.2,10.0,
PRT,2017-04-01,1.7615384615384617,0.8241666666666666,9.8,9.8,
PRT,2017-05-01,1.4215384615384616,-0.09999999999999999,9.2,9.5,
PRT,2017-06-01,1.0576923076923077,-0.4253846153846154,9.0,9.4,
PRT,2017-07-01,1.0792307692307692,-0.9076923076923078,8.8,9.2,
PRT,2017-08-01,1.2930769230769232,-0.183076923076923,8.8,9.1,
PRT,2017-09-01,1.3146153846153845,1.49,8.7,8.7,
PRT,2017-10-01,1.2292307692307691,0.46666666666666673,8.7,8.6,
PRT,2017-11-01,1.2361538461538462,-0.28923076923076924,8.3,8.2,
PRT,2017-12-01,1.0684615384615386,-0.20916666666666672,8.3,8.0,
PRT,2018-01-01,0.7592307692307693,-1.2015384615384614,8.3,7.9,
PRT,2018-02-01,0.5607692307692308,-0.6733333333333333,8.1,7.7,
PRT,2018-03-01,0.6253846153846153,2.6783333333333332,7.8,7.6,
PRT,2018-04-01,0.3746153846153847,0.5053846153846154,7.3,7.3,
PRT,2018-05-01,0.8407692307692307,0.38916666666666666,7.0,7.3,
PRT,2018-06-01,1.2938461538461539,0.019999999999999997,6.6,7.1,
PRT,2018-07-01,1.4408333333333332,-0.8753846153846153,6.6,7.1,
PRT,2018-08-01,1.0292307692307694,-0.5158333333333333,6.9,7.2,
PRT,2018-09-01,1.1107692307692307,1.5484615384615381,6.7,6.8,
PRT,2018-10-01,0.7746153846153846,0.09999999999999999,6.8,6.7,
PRT,2018-11-01,0.7246153846153847,-0.3415384615384615,6.8,6.7,
PRT,2018-12-01,0.6707692307692308,-0.2446153846153846,6.9,6.7,
PRT,2019-01-01,0.5315384615384615,-1.3476923076923077,7.0,6.6,
PRT,2019-02-01,0.7584615384615384,-0.4,7.0,6.6,
PRT,2019-03-01,0.6992307692307692,2.4292307692307693,6.8,6.6,
PRT,2019-04-01,0.7238461538461538,0.5323076923076923,6.7,6.7,
PRT,2019-05-01,0.26999999999999996,-0.09307692307692304,6.4,6.7,
PRT,2019-06-01,0.21923076923076923,-0.034999999999999996,6.2,6.7,
PRT,2019-07-01,-0.4407692307692308,-1.516923076923077,6.2,6.6,
PRT,2019-08-01,-0.2153846153846154,-0.2691666666666666,6.3,6.5,
PRT,2019-09-01,-0.16923076923076924,1.6623076923076925,6.6,6.6,
PRT,2019-10-01,-0.19230769230769232,0.07307692307692308,6.6,6.5,
PRT,2019-11-01,0.05692307692307689,-0.09461538461538462,6.9,6.7,
PRT,2019-12-01,0.03384615384615387,-0.26692307692307693,7.1,6.8,
PRT,2020-01-01,0.23230769230769227,-1.2508333333333332,7.2,6.8,
PRT,2020-02-01,-0.09461538461538457,-0.7192307692307692,6.9,6.5,
PRT,2020-03-01,-0.25923076923076926,2.4791666666666665,6.1,5.8,
PRT,2020-04-01,-0.7407692307692308,0.0408333333333333,5.7,5.7,
PRT,2020-05-01,-0.9584615384615385,-0.3130769230769231,5.7,6.1,
PRT,2020-06-01,-0.3053846153846153,0.7509090909090909,7.1,7.5,
PRT,2020-07-01,-0.12923076923076923,-1.3692307692307693,7.8,8.2,
PRT,2020-08-01,-0.1892307692307692,-0.31,8.2,8.4,
PRT,2020-09-01,-0.2961538461538462,1.506153846153846,8.2,8.2,
PRT,2020-10-01,-0.3866666666666667,0.008461538461538461,7.9,7.8,
PRT,2020-11-01,-0.41384615384615386,-0.15307692307692308,7.4,7.2,
PRT,2020-12-01,-0.36615384615384616,-0.22230769230769232,7.1,6.9,
PRT,2021-01-01,-0.0038461538461538156,-0.8825000000000002,7.3,6.9,
PRT,2021-02-01,0.013076923076923071,-0.6953846153846153,7.2,6.8,
PRT,2021-03-01,0.10769230769230768,2.3576923076923078,6.9,6.7,
PRT,2021-04-01,0.4592307692307692,0.3692307692307692,7.2,7.2,
PRT,2021-05-01,0.9784615384615385,0.19076923076923077,7.0,7.3,
PRT,2021-06-01,0.3861538461538461,0.043333333333333335,6.7,7.1,
PRT,2021-07-01,0.9892307692307691,-0.7384615384615384,6.4,6.8,
PRT,2021-08-01,0.9453846153846155,-0.35307692307692307,6.4,6.6,
PRT,2021-09-01,1.1,1.6576923076923078,6.6,6.6,
PRT,2021-10-01,1.5969230769230771,0.5007692307692307,6.5,6.4,
PRT,2021-11-01,2.1138461538461537,0.3507692307692307,6.4,6.3,
PRT,2021-12-01,2.2023076923076923,-0.12999999999999998,6.2,6.0,
PRT,2022-01-01,2.8892307692307693,-0.14538461538461542,6.2,5.9,
PRT,2022-02-01,3.460769230769231,-0.1538461538461538,6.1,5.7,
PRT,2022-03-01,4.096153846153846,2.9053846153846155,6.1,5.9,
PRT,2022-04-01,5.412307692307692,1.7391666666666667,6.1,6.1,
PRT,2022-05-01,6.132307692307692,0.87,6.0,6.3,
PRT,2022-06-01,6.46,0.30307692307692313,5.8,6.2,
PRT,2022-07-01,6.682307692307693,-0.5515384615384615,5.8,6.2,
PRT,2022-08-01,6.473076923076922,-0.5423076923076924,5.9,6.2,
PRT,2022-09-01,6.915384615384616,2.1315384615384616,6.2,6.2,
PRT,2022-10-01,7.483846153846153,1.013076923076923,6.2,6.1,
PRT,2022-11-01,7.283846153846154,0.18692307692307686,6.7,6.6,
PRT,2022-12-01,7.0,-0.3915384615384615,7.0,6.8,
PRT,2023-01-01,5.869230769230769,-1.1484615384615384,7.3,7.0,
PRT,2023-02-01,6.086153846153847,0.07230769230769232,7.2,6.9,
PRT,2023-03-01,5.746153846153846,2.588461538461538,7.0,6.8,
PRT,2023-04-01,4.6923076923076925,0.6107692307692307,6.6,6.6,
PRT,2023-05-01,3.5938461538461537,-0.16692307692307692,6.2,6.5,
PRT,2023-06-01,3.363076923076923,0.07230769230769232,5.9,6.4,
PRT,2023-07-01,3.1692307692307695,-0.7092307692307691,6.0,6.4,
PRT,2023-08-01,3.5623076923076926,-0.14538461538461547,6.1,6.4,
PRT,2023-09-01,3.303846153846154,1.9015384615384614,6.5,6.6,
PRT,2023-10-01,2.42,0.12692307692307694,6.7,6.6,
PRT,2023-11-01,1.9853846153846153,-0.24000000000000002,6.6,6.5,
PRT,2023-12-01,1.9892307692307691,-0.4627272727272727,6.7,6.4,
PRT,2024-01-01,2.5076923076923077,-0.6161538461538463,6.8,6.4,
PRT,2024-02-01,2.468461538461538,0.029230769230769206,6.8,6.5,
PRT,2024-03-01,2.6561538461538463,3.0708333333333333,6.6,6.4,
PRT,2024-04-01,2.512307692307692,0.5025000000000001,6.4,6.4,
PRT,2024-05-01,2.853846153846154,0.15923076923076923,6.1,6.5,
PRT,2024-06-01,2.7915384615384613,0.006666666666666661,6.1,6.5,
PRT,2024-07-01,2.542307692307692,-0.9438461538461538,6.1,6.5,
PRT,2024-08-01,2.25,-0.4783333333333333,6.1,6.3,
PRT,2024-09-01,2.306923076923077,1.9223076923076923,6.5,6.5,
PRT,2024-10-01,2.440769230769231,0.25307692307692303,6.7,6.6,
PRT,2024-11-01,2.6015384615384614,-0.0776923076923077,6.7,6.6,
PRT,2024-12-01,2.926153846153846,-0.06999999999999999,6.6,6.4,
PRT,2025-01-01,2.7653846153846158,-0.7846153846153847,6.7,6.3,
PRT,2025-02-01,2.48,-0.26692307692307693,6.6,6.3,
PRT,2025-03-01,1.8676923076923078,2.161538461538462,6.5,6.3,
PRT,2025-04-01,1.9061538461538463,0.5358333333333333,6.2,6.2,
PRT,2025-05-01,2.103846153846154,0.35923076923076924,5.9,6.2,
PRT,2025-06-01,2.0684615384615386,-0.02461538461538462,5.7,6.1,
PRT,2025-07-01,2.176153846153846,-0.833076923076923,5.6,5.9,
PRT,2025-08-01,2.235384615384615,-0.38230769230769235,5.8,6.0,
PRT,2025-09-01,1.9130769230769231,1.6084615384615384,6.0,6.0,
PRT,2025-10-01,1.889230769230769,0.22846153846153847,5.9,5.8,
PRT,2025-11-01,1.6969230769230768,-0.2684615384615384,5.8,5.7,
PRT,2025-12-01,1.7638461538461538,-0.0023076923076923183,5.8,5.6,
PRY,2017-01-01,2.3923076923076922,0.39454545454545453,6.246,,
PRY,2017-02-01,2.6015384615384614,0.7969230769230768,6.246,,
PRY,2017-03-01,2.9815384615384612,0.17416666666666666,6.246,,
PRY,2017-04-01,3.373846153846154,0.4775,7.488,,
PRY,2017-05-01,3.3546153846153848,0.27545454545454545,7.488,,
PRY,2017-06-01,3.1515384615384616,-0.017692307692307695,7.488,,
PRY,2017-07-01,3.486923076923077,0.30333333333333334,5.474,,
PRY,2017-08-01,3.5300000000000002,0.28600000000000003,5.474,,
PRY,2017-09-01,3.534615384615385,0.30727272727272725,5.474,,
PRY,2017-10-01,3.727692307692308,0.32,5.354,,
PRY,2017-11-01,3.5430769230769235,0.35888888888888887,5.354,,
PRY,2017-12-01,3.3500000000000005,0.22,5.354,,
PRY,2018-01-01,3.4915384615384615,0.62,7.284,,
PRY,2018-02-01,3.266923076923077,0.6316666666666667,7.284,,
PRY,2018-03-01,3.1415384615384614,0.04545454545454546,7.284,,
PRY,2018-04-01,2.7838461538461536,0.121,6.043,,
PRY,2018-05-01,2.6992307692307693,0.2177777777777778,6.043,,
PRY,2018-06-01,3.17,0.5136363636363636,6.043,,
PRY,2018-07-01,2.916923076923077,-0.04,6.026,,
PRY,2018-08-01,2.8261538461538462,0.18777777777777777,6.026,,
PRY,2018-09-01,2.926153846153846,0.466,6.026,,
PRY,2018-10-01,3.0784615384615384,0.3908333333333333,5.532,,
PRY,2018-11-01,3.1753846153846155,0.44000000000000006,5.532,,
PRY,2018-12-01,2.8846153846153846,-0.13777777777777778,5.532,,
PRY,2019-01-01,2.426923076923077,0.06875,6.822,,
PRY,2019-02-01,2.3646153846153846,0.5230769230769231,6.822,,
PRY,2019-03-01,2.540769230769231,0.269,6.822,,
PRY,2019-04-01,2.619230769230769,0.18333333333333335,7.465,,
PRY,2019-05-01,2.982307692307692,0.5909090909090909,7.465,,
PRY,2019-06-01,2.5707692307692307,0.049166666666666664,7.465,,
PRY,2019-07-01,2.5953846153846154,-0.013000000000000012,6.2,,
PRY,2019-08-01,2.457692307692308,-0.012727272727272714,6.2,,
PRY,2019-09-01,2.3346153846153848,0.2558333333333333,6.2,,
PRY,2019-10-01,2.066153846153846,0.11454545454545452,5.914,,
PRY,2019-11-01,1.8753846153846152,0.24625,5.914,,
PRY,2019-12-01,2.235384615384615,0.33199999999999996,5.914,,
PRY,2020-01-01,2.270769230769231,0.1,7.874,,
PRY,2020-02-01,2.166923076923077,0.55,7.874,,
PRY,2020-03-01,2.1092307692307695,0.18454545454545454,7.874,,
PRY,2020-04-01,1.813076923076923,-0.20249999999999999,7.236,,
PRY,2020-05-01,1.0792307692307692,-0.51,7.236,,
PRY,2020-06-01,0.9600000000000001,-0.08083333333333331,7.236,,
PRY,2020-07-01,1.4546153846153846,0.5283333333333333,7.866,,
PRY,2020-08-01,1.7215384615384615,0.33599999999999997,7.866,,
PRY,2020-09-01,1.643076923076923,0.26125,7.866,,
PRY,2020-10-01,1.7992307692307692,0.2981818181818182,7.234,,
PRY,2020-11-01,1.9984615384615385,0.45199999999999996,7.234,,
PRY,2020-12-01,2.0300000000000002,0.373,7.234,,
PRY,2021-01-01,2.1846153846153844,0.3277777777777778,8.176,,
PRY,2021-02-01,1.9061538461538463,0.16166666666666665,8.176,,
PRY,2021-03-01,1.9866666666666666,0.10090909090909092,8.176,,
PRY,2021-04-01,2.0084615384615385,0.05250000000000001,7.834,,
PRY,2021-05-01,2.6599999999999997,0.42583333333333334,7.834,,
PRY,2021-06-01,3.0592307692307696,0.392,7.834,,
PRY,2021-07-01,3.224615384615385,0.7518181818181818,6.491,,
PRY,2021-08-01,3.563846153846154,0.635,6.491,,
PRY,2021-09-01,4.0115384615384615,0.6890909090909091,6.491,,
PRY,2021-10-01,4.780769230769231,1.1536363636363636,6.797,,
PRY,2021-11-01,4.8076923076923075,0.41250000000000003,6.797,,
PRY,2021-12-01,4.592307692307692,0.11818181818181817,6.797,,
PRY,2022-01-01,5.252307692307692,1.091,8.495,,
PRY,2022-02-01,6.217692307692308,1.24,8.495,,
PRY,2022-03-01,6.9,0.7766666666666667,8.495,,
PRY,2022-04-01,7.88,1.1760000000000002,6.729,,
PRY,2022-05-01,7.774615384615386,0.36000000000000004,6.729,,
PRY,2022-06-01,7.975384615384616,0.5772727272727273,6.729,,
PRY,2022-07-01,7.993076923076923,0.799090909090909,6.237,,
PRY,2022-08-01,7.689230769230769,0.34833333333333333,6.237,,
PRY,2022-09-01,7.174615384615384,0.11384615384615385,6.237,,
PRY,2022-10-01,6.483846153846154,0.3766666666666667,5.585,,
PRY,2022-11-01,6.676153846153846,0.5983333333333334,5.585,,
PRY,2022-12-01,6.689230769230769,0.13454545454545455,5.585,,
PRY,2023-01-01,6.746923076923077,0.9883333333333334,6.439,,
PRY,2023-02-01,6.345384615384615,0.7508333333333335,6.439,,
PRY,2023-03-01,5.886153846153846,0.376,6.439,,
PRY,2023-04-01,5.257692307692308,0.3572727272727273,5.622,,
PRY,2023-05-01,5.026923076923077,0.1290909090909091,5.622,,
PRY,2023-06-01,4.532307692307692,0.01600000000000002,5.622,,
PRY,2023-07-01,4.0430769230769235,0.23545454545454544,5.852,,
PRY,2023-08-01,3.784615384615385,0.08166666666666665,5.852,,
PRY,2023-09-01,4.025384615384615,0.41727272727272724,5.852,,
PRY,2023-10-01,4.036153846153846,0.39666666666666667,5.202,,
